x,x_t-1,x_t-2,y1,y2,y3,y4,y5,y1-1,y2-1,y3-1,y4-1,y5-1,y1-2,y2-2,y3-2,y4-2,y5-2
0.1755,-0.08457,-0.30533,0.002678931,-0.35,0.25238,-0.0512,-0.068456185,-0.005749609,-0.37,0.82971,-0.0566,-0.138820939,-0.00627809,-0.33,1.27437,-0.0011,0.028880639
0.44332,0.1755,-0.08457,-0.000205486,-0.3,0.25899,-0.0423,0.019438939,0.002678931,-0.35,0.25238,-0.0512,-0.068456185,-0.005749609,-0.37,0.82971,-0.0566,-0.138820939
0.69678,0.44332,0.1755,0.000410875,-0.27,0.29726,0.1719,0.165258356,-0.000205486,-0.3,0.25899,-0.0423,0.019438939,0.002678931,-0.35,0.25238,-0.0512,-0.068456185
0.88401,0.69678,0.44332,0.002661252,-0.27,0.17618,0.141,-0.004492075,0.000410875,-0.27,0.29726,0.1719,0.165258356,-0.000205486,-0.3,0.25899,-0.0423,0.019438939
1.00955,0.88401,0.69678,0.001222791,-0.25,0.11678,0.0145,-0.010120544,0.002661252,-0.27,0.17618,0.141,-0.004492075,0.000410875,-0.27,0.29726,0.1719,0.165258356
1.06413,1.00955,0.88401,0,-0.25,0.24004,0.0519,0.096704871,0.001222791,-0.25,0.11678,0.0145,-0.010120544,0.002661252,-0.27,0.17618,0.141,-0.004492075
1.02735,1.06413,1.00955,0.002030366,-0.25,0.22744,0.074,0.086693189,0,-0.25,0.24004,0.0519,0.096704871,0.001222791,-0.25,0.11678,0.0145,-0.010120544
0.91369,1.02735,1.06413,0.001819249,-0.16,0.16809,0.0367,0.049013715,0.002030366,-0.25,0.22744,0.074,0.086693189,0,-0.25,0.24004,0.0519,0.096704871
0.7301,0.91369,1.02735,0.001409721,-0.13,0.03473,0.103,-0.053443067,0.001819249,-0.16,0.16809,0.0367,0.049013715,0.002030366,-0.25,0.22744,0.074,0.086693189
0.5064,0.7301,0.91369,0.001204701,-0.17,-0.03849,0.0183,0.022562184,0.001409721,-0.13,0.03473,0.103,-0.053443067,0.001819249,-0.16,0.16809,0.0367,0.049013715
0.3054,0.5064,0.7301,0.002798041,-0.19,0.00395,-0.1111,0.024593693,0.001204701,-0.17,-0.03849,0.0183,0.022562184,0.001409721,-0.13,0.03473,0.103,-0.053443067
0.1433,0.3054,0.5064,-0.000199263,-0.17,-0.00724,0.063,-0.01255318,0.002798041,-0.19,0.00395,-0.1111,0.024593693,0.001204701,-0.17,-0.03849,0.0183,0.022562184
0.0261,0.1433,0.3054,0.00258332,-0.14,-0.02045,-0.011,0.014893617,-0.000199263,-0.17,-0.00724,0.063,-0.01255318,0.002798041,-0.19,0.00395,-0.1111,0.024593693
-0.0612,0.0261,0.1433,0.002961783,-0.15,-0.01239,-0.0221,0.070597484,0.00258332,-0.14,-0.02045,-0.011,0.014893617,-0.000199263,-0.17,-0.00724,0.063,-0.01255318
-0.1349,-0.0612,0.0261,0.004112853,-0.16,-0.01043,0.1015,-0.005874578,0.002961783,-0.15,-0.01239,-0.0221,0.070597484,0.00258332,-0.14,-0.02045,-0.011,0.014893617
-0.1939,-0.1349,-0.0612,0.001556613,-0.18,-0.04121,0.0215,-0.070763776,0.004112853,-0.16,-0.01043,0.1015,-0.005874578,0.002961783,-0.15,-0.01239,-0.0221,0.070597484
-0.212,-0.1939,-0.1349,0.000970057,-0.19,-0.03126,-0.0057,-0.058929518,0.001556613,-0.18,-0.04121,0.0215,-0.070763776,0.004112853,-0.16,-0.01043,0.1015,-0.005874578
-0.1986,-0.212,-0.1939,-0.000970057,-0.22,-0.00764,-0.0684,0.066336299,0.000970057,-0.19,-0.03126,-0.0057,-0.058929518,0.001556613,-0.18,-0.04121,0.0215,-0.070763776
-0.1446,-0.1986,-0.212,0.001744546,-0.18,0.00307,0.0243,-0.014997888,-0.000970057,-0.22,-0.00764,-0.0684,0.066336299,0.000970057,-0.19,-0.03126,-0.0057,-0.058929518
-0.0858,-0.1446,-0.1986,0.001544846,-0.2,0.00437,0.0267,0.087819001,0.001744546,-0.18,0.00307,0.0243,-0.014997888,-0.000970057,-0.22,-0.00764,-0.0684,0.066336299
-0.0386,-0.0858,-0.1446,0.000962746,-0.19,-0.00981,0.1036,0.032134056,0.001544846,-0.2,0.00437,0.0267,0.087819001,0.001744546,-0.18,0.00307,0.0243,-0.014997888
-0.0047,-0.0386,-0.0858,0.001919113,-0.21,-0.00061,-0.1221,-0.028984815,0.000962746,-0.19,-0.00981,0.1036,0.032134056,0.001544846,-0.2,0.00437,0.0267,0.087819001
0.0106,-0.0047,-0.0386,0.003053049,-0.21,-0.01061,0.0889,0.067125645,0.001919113,-0.21,-0.00061,-0.1221,-0.028984815,0.000962746,-0.19,-0.00981,0.1036,0.032134056
0.0029,0.0106,-0.0047,0.001139383,-0.29,-0.01904,-0.0076,0.003456221,0.003053049,-0.21,-0.01061,0.0889,0.067125645,0.001919113,-0.21,-0.00061,-0.1221,-0.028984815
-0.0201,0.0029,0.0106,0.00434015,-0.28,-0.03096,0.0193,0.046613088,0.001139383,-0.29,-0.01904,-0.0076,0.003456221,0.003053049,-0.21,-0.01061,0.0889,0.067125645
-0.0748,-0.0201,0.0029,0.002247324,-0.28,-0.00951,0.0379,-0.054585344,0.00434015,-0.28,-0.03096,0.0193,0.046613088,0.001139383,-0.29,-0.01904,-0.0076,0.003456221
-0.1399,-0.0748,-0.0201,0.00353465,-0.31,-0.01183,-0.0386,0.037222686,0.002247324,-0.28,-0.00951,0.0379,-0.054585344,0.00434015,-0.28,-0.03096,0.0193,0.046613088
-0.2143,-0.1399,-0.0748,0.00147971,-0.21,-0.00248,-0.0281,-0.005101128,0.00353465,-0.31,-0.01183,-0.0386,0.037222686,0.002247324,-0.28,-0.00951,0.0379,-0.054585344
-0.30987,-0.2143,-0.1399,0,-0.25,-0.00168,-0.056,-0.011783755,0.00147971,-0.21,-0.00248,-0.0281,-0.005101128,0.00353465,-0.31,-0.01183,-0.0386,0.037222686
-0.37696,-0.30987,-0.2143,-0.000924228,-0.3,-0.00378,-0.0486,-0.036273439,0,-0.25,-0.00168,-0.056,-0.011783755,0.00147971,-0.21,-0.00248,-0.0281,-0.005101128
-0.39518,-0.37696,-0.30987,0.002582897,-0.31,-0.02892,0.0545,-0.109988194,-0.000924228,-0.3,-0.00378,-0.0486,-0.036273439,0,-0.25,-0.00168,-0.056,-0.011783755
-0.3684,-0.39518,-0.37696,0.003298455,-0.3,-0.06028,-0.0334,-0.047861615,0.002582897,-0.31,-0.02892,0.0545,-0.109988194,-0.000924228,-0.3,-0.00378,-0.0486,-0.036273439
-0.3075,-0.3684,-0.39518,0.000182515,-0.32,-0.05181,-0.1556,0.053444048,0.003298455,-0.3,-0.06028,-0.0334,-0.047861615,0.002582897,-0.31,-0.02892,0.0545,-0.109988194
-0.22201,-0.3075,-0.3684,0.000911426,-0.31,-0.04191,0.0475,-0.02459927,0.000182515,-0.32,-0.05181,-0.1556,0.053444048,0.003298455,-0.3,-0.06028,-0.0334,-0.047861615
-0.12798,-0.22201,-0.3075,0.001635763,-0.33,-0.04966,-0.0012,-0.005477818,0.000911426,-0.31,-0.04191,0.0475,-0.02459927,0.000182515,-0.32,-0.05181,-0.1556,0.053444048
-0.04138,-0.12798,-0.22201,-0.002547189,-0.29,-0.02561,0.1821,0.041773463,0.001635763,-0.33,-0.04966,-0.0012,-0.005477818,0.000911426,-0.31,-0.04191,0.0475,-0.02459927
0.01123,-0.04138,-0.12798,0.003453291,-0.29,0.0146,-0.0405,0.053604146,-0.002547189,-0.29,-0.02561,0.1821,0.041773463,0.001635763,-0.33,-0.04966,-0.0012,-0.005477818
0.03212,0.01123,-0.04138,0.001626235,-0.31,0.03492,0.0881,0.015153774,0.003453291,-0.29,0.0146,-0.0405,0.053604146,-0.002547189,-0.29,-0.02561,0.1821,0.041773463
0.04332,0.03212,0.01123,0.00305526,-0.31,0.01965,0.0111,-0.027603759,0.001626235,-0.31,0.03492,0.0881,0.015153774,0.003453291,-0.29,0.0146,-0.0405,0.053604146
0.06726,0.04332,0.03212,-0.000179127,-0.29,0.01292,-0.2777,-0.067898128,0.00305526,-0.31,0.01965,0.0111,-0.027603759,0.001626235,-0.31,0.03492,0.0881,0.015153774
0.1201,0.06726,0.04332,-0.001076319,-0.29,0.05522,0.1136,0.040876937,-0.000179127,-0.29,0.01292,-0.2777,-0.067898128,0.00305526,-0.31,0.01965,0.0111,-0.027603759
0.18024,0.1201,0.06726,0.000538493,-0.29,0.13243,0.061,0.02469392,-0.001076319,-0.29,0.05522,0.1136,0.040876937,-0.000179127,-0.29,0.01292,-0.2777,-0.067898128
0.21271,0.18024,0.1201,0.001611484,-0.29,0.11254,-0.1251,0.017213447,0.000538493,-0.29,0.13243,0.061,0.02469392,-0.001076319,-0.29,0.05522,0.1136,0.040876937
0.22276,0.21271,0.18024,0.002139386,-0.28,0.05678,0.0765,0.019560024,0.001611484,-0.29,0.11254,-0.1251,0.017213447,0.000538493,-0.29,0.13243,0.061,0.02469392
0.21099,0.22276,0.21271,0.002482703,-0.3,0.10406,0.0951,0.004442275,0.002139386,-0.28,0.05678,0.0765,0.019560024,0.001611484,-0.29,0.11254,-0.1251,0.017213447
0.18716,0.21099,0.22276,0,-0.22,0.01945,-0.1932,0.042622473,0.002482703,-0.3,0.10406,0.0951,0.004442275,0.002139386,-0.28,0.05678,0.0765,0.019560024
0.17423,0.18716,0.21099,0.002116793,-0.29,0.00604,0.089,0.01440358,0,-0.22,0.01945,-0.1932,0.042622473,0.002482703,-0.3,0.10406,0.0951,0.004442275
0.19586,0.17423,0.18716,-0.001763277,-0.26,0.0062,0.032,0.067089422,0.002116793,-0.29,0.00604,0.089,0.01440358,0,-0.22,0.01945,-0.1932,0.042622473
0.2229,0.19586,0.17423,0.003168762,-0.26,0.0024,-0.0704,0.042890363,-0.001763277,-0.26,0.0062,0.032,0.067089422,0.002116793,-0.29,0.00604,0.089,0.01440358
0.2544,0.2229,0.19586,0.001925145,-0.26,0.003,0.1685,0.013502354,0.003168762,-0.26,0.0024,-0.0704,0.042890363,-0.001763277,-0.26,0.0062,0.032,0.067089422
0.2742,0.2544,0.2229,0.001394765,-0.27,0.00131,0.0209,0.016052149,0.001925145,-0.26,0.003,0.1685,0.013502354,0.003168762,-0.26,0.0024,-0.0704,0.042890363
0.2768,0.2742,0.2544,0.000869459,-0.22,-0.00006,-0.0578,0.050162396,0.001394765,-0.27,0.00131,0.0209,0.016052149,0.001925145,-0.26,0.003,0.1685,0.013502354
0.2719,0.2768,0.2742,-0.000521466,-0.21,-0.00231,-0.0666,-0.045704467,0.000869459,-0.22,-6.00E-05,-0.0578,0.050162396,0.001394765,-0.27,0.00131,0.0209,0.016052149
0.2676,0.2719,0.2768,0,-0.16,-0.0015,0.0707,0.079382227,-0.000521466,-0.21,-0.00231,-0.0666,-0.045704467,0.000869459,-0.22,-6.00E-05,-0.0578,0.050162396
0.2321,0.2676,0.2719,0.002255179,-0.13,-0.00318,0.085,-0.030136783,0,-0.16,-0.0015,0.0707,0.079382227,-0.000521466,-0.21,-0.00231,-0.0666,-0.045704467
0.1811,0.2321,0.2676,0.001554446,-0.1,-0.00426,0.0867,0.020256841,0.002255179,-0.13,-0.00318,0.085,-0.030136783,0,-0.16,-0.0015,0.0707,0.079382227
0.1261,0.1811,0.2321,0,-0.11,0.00025,-0.1943,0.056679404,0.001554446,-0.1,-0.00426,0.0867,0.020256841,0.002255179,-0.13,-0.00318,0.085,-0.030136783
0.1025,0.1261,0.1811,0.000344678,-0.12,-0.00681,0.166,-0.024639274,0,-0.11,0.00025,-0.1943,0.056679404,0.001554446,-0.1,-0.00426,0.0867,0.020256841
0.0991,0.1025,0.1261,0.002233765,-0.13,-0.0013,-0.0808,0.008796162,0.000344678,-0.12,-0.00681,0.166,-0.024639274,0,-0.11,0.00025,-0.1943,0.056679404
0.0979,0.0991,0.1025,-0.001373264,-0.07,0.00381,0.022,-0.032716005,0.002233765,-0.13,-0.0013,-0.0808,0.008796162,0.000344678,-0.12,-0.00681,0.166,-0.024639274
0.087,0.0979,0.0991,0.0027422,-0.07,-0.0006,0.0097,0.04741861,-0.001373264,-0.07,0.00381,0.022,-0.032716005,0.002233765,-0.13,-0.0013,-0.0808,0.008796162
0.0715,0.087,0.0979,0.001023877,-0.05,-0.00004,-0.0909,-0.042818023,0.0027422,-0.07,-0.0006,0.0097,0.04741861,-0.001373264,-0.07,0.00381,0.022,-0.032716005
0.0279,0.0715,0.087,0.001531304,-0.03,-0.00508,0.1408,0.009920119,0.001023877,-0.05,-4.00E-05,-0.0909,-0.042818023,0.0027422,-0.07,-0.0006,0.0097,0.04741861
-0.0319,0.0279,0.0715,0.000339558,0,-0.00079,-0.0083,0.021264072,0.001531304,-0.03,-0.00508,0.1408,0.009920119,0.001023877,-0.05,-4.00E-05,-0.0909,-0.042818023
-0.0924,-0.0319,0.0279,0.00067832,0.01,-0.0165,0.0131,-0.029502882,0.000339558,0,-0.00079,-0.0083,0.021264072,0.001531304,-0.03,-0.00508,0.1408,0.009920119
-0.1354,-0.0924,-0.0319,-0.000508641,-0.02,-0.01247,-0.0394,-0.016257748,0.00067832,0.01,-0.0165,0.0131,-0.029502882,0.000339558,0,-0.00079,-0.0083,0.021264072
-0.156,-0.1354,-0.0924,0.001693158,0.01,-0.00478,0.0353,0.026525299,-0.000508641,-0.02,-0.01247,-0.0394,-0.016257748,0.00067832,0.01,-0.0165,0.0131,-0.029502882
-0.1674,-0.156,-0.1354,0.001012735,-0.01,-0.00172,-0.0331,-0.028890686,0.001693158,0.01,-0.00478,0.0353,0.026525299,-0.000508641,-0.02,-0.01247,-0.0394,-0.016257748
-0.1588,-0.1674,-0.156,0.00016856,-0.02,0.00455,-0.044,-0.001097653,0.001012735,-0.01,-0.00172,-0.0331,-0.028890686,0.001693158,0.01,-0.00478,0.0353,0.026525299
-0.1425,-0.1588,-0.1674,-0.001012342,-0.02,0.00208,-0.0448,0.051153802,0.00016856,-0.02,0.00455,-0.044,-0.001097653,0.001012735,-0.01,-0.00172,-0.0331,-0.028890686
-0.1071,-0.1425,-0.1588,0.000675157,-0.04,-0.0019,0.0394,-0.008543311,-0.001012342,-0.02,0.00208,-0.0448,0.051153802,0.00016856,-0.02,0.00455,-0.044,-0.001097653
-0.0621,-0.1071,-0.1425,-0.00355634,0.01,-0.00442,-0.0779,0.059554974,0.000675157,-0.04,-0.0019,0.0394,-0.008543311,-0.001012342,-0.02,0.00208,-0.0448,0.051153802
-0.0169,-0.0621,-0.1071,0.002204976,0.01,-0.00103,0.0796,0.026834123,-0.00355634,0.01,-0.00442,-0.0779,0.059554974,0.000675157,-0.04,-0.0019,0.0394,-0.008543311
0.0029,-0.0169,-0.0621,0.000676208,0.04,-0.00073,-0.0302,-0.017076594,0.002204976,0.01,-0.00103,0.0796,0.026834123,-0.00355634,0.01,-0.00442,-0.0779,0.059554974
-0.009,0.0029,-0.0169,0.001517629,0.04,-0.00514,-0.0491,0.010403563,0.000676208,0.04,-0.00073,-0.0302,-0.017076594,0.002204976,0.01,-0.00103,0.0796,0.026834123
-0.0389,-0.009,0.0029,0.000840841,0.01,0.00152,-0.0188,0.028500286,0.001517629,0.04,-0.00514,-0.0491,0.010403563,0.000676208,0.04,-0.00073,-0.0302,-0.017076594
-0.0707,-0.0389,-0.009,0.000671503,0.07,-0.0039,0.0228,-0.061898842,0.000840841,0.01,0.00152,-0.0188,0.028500286,0.001517629,0.04,-0.00514,-0.0491,0.010403563
-0.1194,-0.0707,-0.0389,-0.00050353,0.04,-0.00896,0.0104,0.027620841,0.000671503,0.07,-0.0039,0.0228,-0.061898842,0.000840841,0.01,0.00152,-0.0188,0.028500286
-0.157,-0.1194,-0.0707,0.002010626,0.07,-0.00586,-0.0244,-0.046833639,-0.00050353,0.04,-0.00896,0.0104,0.027620841,0.000671503,0.07,-0.0039,0.0228,-0.061898842
-0.18,-0.157,-0.1194,-0.000334459,0.03,0.00094,-0.0428,-0.028234708,0.002010626,0.07,-0.00586,-0.0244,-0.046833639,-0.00050353,0.04,-0.00896,0.0104,0.027620841
-0.1799,-0.18,-0.157,-0.000167326,0.02,0.0057,0.0062,0.046861833,-0.000334459,0.03,0.00094,-0.0428,-0.028234708,0.002010626,0.07,-0.00586,-0.0244,-0.046833639
-0.1728,-0.1799,-0.18,0.000501785,0.01,0.00635,-0.0956,0.018759625,-0.000167326,0.02,0.0057,0.0062,0.046861833,-0.000334459,0.03,0.00094,-0.0428,-0.028234708
-0.1607,-0.1728,-0.1799,0.001335265,0.02,-0.00906,0.0095,-0.004775319,0.000501785,0.01,0.00635,-0.0956,0.018759625,-0.000167326,0.02,0.0057,0.0062,0.046861833
-0.1575,-0.1607,-0.1728,-0.003010139,0.04,-0.00699,0.1422,-0.024543478,0.001335265,0.02,-0.00906,0.0095,-0.004775319,0.000501785,0.01,0.00635,-0.0956,0.018759625
-0.1309,-0.1575,-0.1607,0.002009076,0,-0.00097,-0.0703,-0.002618727,-0.003010139,0.04,-0.00699,0.1422,-0.024543478,0.001335265,0.02,-0.00906,0.0095,-0.004775319
-0.09093,-0.1309,-0.1575,0.001833524,0,0.00248,0.1204,0.007131706,0.002009076,0,-0.00097,-0.0703,-0.002618727,-0.003010139,0.04,-0.00699,0.1422,-0.024543478
-0.05947,-0.09093,-0.1309,0.000498711,-0.03,-0.00065,-0.0491,-0.006728906,0.001833524,0,0.00248,0.1204,0.007131706,0.002009076,0,-0.00097,-0.0703,-0.002618727
-0.02357,-0.05947,-0.09093,0.001161438,-0.01,-0.00039,0.0208,0.010959779,0.000498711,-0.03,-0.00065,-0.0491,-0.006728906,0.001833524,0,0.00248,0.1204,0.007131706
0.01961,-0.02357,-0.05947,0.001653827,-0.01,0.01461,0.0425,-0.024067642,0.001161438,-0.01,-0.00039,0.0208,0.010959779,0.000498711,-0.03,-0.00065,-0.0491,-0.006728906
0.07707,0.01961,-0.02357,0.000494923,-0.12,0.06108,-0.1498,0.056799799,0.001653827,-0.01,0.01461,0.0425,-0.024067642,0.001161438,-0.01,-0.00039,0.0208,0.010959779
0.15819,0.07707,0.01961,0,-0.07,0.10747,0.036,0.013538796,0.000494923,-0.12,0.06108,-0.1498,0.056799799,0.001653827,-0.01,0.01461,0.0425,-0.024067642
0.2033,0.15819,0.07707,0.002466188,-0.01,0.02706,0.1173,0.00087263,0,-0.07,0.10747,0.036,0.013538796,0.000494923,-0.12,0.06108,-0.1498,0.056799799
0.1818,0.2033,0.15819,-0.000163978,-0.03,-0.01843,-0.0436,0.018175111,0.002466188,-0.01,0.02706,0.1173,0.00087263,0,-0.07,0.10747,0.036,0.013538796
0.142,0.1818,0.2033,0.001146545,-0.08,-0.00023,0.1236,-0.030201232,-0.000163978,-0.03,-0.01843,-0.0436,0.018175111,0.002466188,-0.01,0.02706,0.1173,0.00087263
0.1016,0.142,0.1818,0.002609363,-0.07,0.02547,-0.0303,0.053521701,0.001146545,-0.08,-0.00023,0.1236,-0.030201232,-0.000163978,-0.03,-0.01843,-0.0436,0.018175111
0.0544,0.1016,0.142,-0.002609363,-0.05,0.01016,0.0023,-0.013216427,0.002609363,-0.07,0.02547,-0.0303,0.053521701,0.001146545,-0.08,-0.00023,0.1236,-0.030201232
0.028,0.0544,0.1016,0.004717986,-0.06,0.00536,0.0298,0.044655691,-0.002609363,-0.05,0.01016,0.0023,-0.013216427,0.002609363,-0.07,0.02547,-0.0303,0.053521701
0.0148,0.028,0.0544,0.001453842,-0.06,0.01107,0.0311,0.013446324,0.004717986,-0.06,0.00536,0.0298,0.044655691,-0.002609363,-0.05,0.01016,0.0023,-0.013216427
0.0189,0.0148,0.028,0.002091439,-0.07,0.01054,-0.1892,0.003270696,0.001453842,-0.06,0.01107,0.0311,0.013446324,0.004717986,-0.06,0.00536,0.0298,0.044655691
0.0402,0.0189,0.0148,0.001761846,-0.05,0.02432,0.1104,0.035122251,0.002091439,-0.07,0.01054,-0.1892,0.003270696,0.001453842,-0.06,0.01107,0.0311,0.013446324
0.0263,0.0402,0.0189,0.000958003,-0.1,0.01639,0.0024,-0.048934843,0.001761846,-0.05,0.02432,0.1104,0.035122251,0.002091439,-0.07,0.01054,-0.1892,0.003270696
-0.0029,0.0263,0.0402,0.000955894,-0.12,0.00132,0.0297,-0.003092784,0.000958003,-0.1,0.01639,0.0024,-0.048934843,0.001761846,-0.05,0.02432,0.1104,0.035122251
-0.0379,-0.0029,0.0263,0.002855124,-0.1,0.01191,0.0063,0.007426906,0.000955894,-0.12,0.00132,0.0297,-0.003092784,0.000958003,-0.1,0.01639,0.0024,-0.048934843
-0.0684,-0.0379,-0.0029,0.000631931,-0.09,-0.02792,-0.0123,-0.003483887,0.002855124,-0.1,0.01191,0.0063,0.007426906,0.000955894,-0.12,0.00132,0.0297,-0.003092784
-0.1154,-0.0684,-0.0379,0.000315621,-0.1,-0.07276,-0.0436,0.012111375,0.000631931,-0.09,-0.02792,-0.0123,-0.003483887,0.002855124,-0.1,0.01191,0.0063,0.007426906
-0.1424,-0.1154,-0.0684,0.00078805,-0.12,-0.1367,-0.0471,-0.027479645,0.000315621,-0.1,-0.07276,-0.0436,0.012111375,0.000631931,-0.09,-0.02792,-0.0123,-0.003483887
-0.1413,-0.1424,-0.1154,0.003606727,-0.13,-0.00014,-0.0002,0.04595186,0.00078805,-0.12,-0.1367,-0.0471,-0.027479645,0.000315621,-0.1,-0.07276,-0.0436,0.012111375
-0.1316,-0.1413,-0.1424,-0.003291907,-0.09,-0.00379,0.0627,-0.012036869,0.003606727,-0.13,-0.00014,-0.0002,0.04595186,0.00078805,-0.12,-0.1367,-0.0471,-0.027479645
-0.1144,-0.1316,-0.1413,0.003291907,-0.1,-0.02433,-0.1202,-0.042749731,-0.003291907,-0.09,-0.00379,0.0627,-0.012036869,0.003606727,-0.13,-0.00014,-0.0002,0.04595186
-0.09622,-0.1144,-0.1316,0.000312217,-0.07,-0.08159,-0.0281,-0.01481149,0.003291907,-0.1,-0.02433,-0.1202,-0.042749731,-0.003291907,-0.09,-0.00379,0.0627,-0.012036869
-0.08506,-0.09622,-0.1144,0.00217926,-0.09,-0.12787,0.0904,0.051252847,0.000312217,-0.07,-0.08159,-0.0281,-0.01481149,0.003291907,-0.1,-0.02433,-0.1202,-0.042749731
-0.09813,-0.08506,-0.09622,0.001549946,-0.07,0.11274,0.0501,0.020368364,0.00217926,-0.09,-0.12787,0.0904,0.051252847,0.000312217,-0.07,-0.08159,-0.0281,-0.01481149
-0.16155,-0.09813,-0.08506,0.001235987,-0.09,0.00487,-0.0777,-0.001789886,0.001549946,-0.07,0.11274,0.0501,0.020368364,0.00217926,-0.09,-0.12787,0.0904,0.051252847
-0.24004,-0.16155,-0.09813,0.000308448,-0.1,-0.10751,-0.0209,0.001549964,0.001235987,-0.09,0.00487,-0.0777,-0.001789886,0.001549946,-0.07,0.11274,0.0501,0.020368364
-0.31533,-0.24004,-0.16155,0.003837227,-0.07,-0.059,0.0468,-0.025458959,0.000308448,-0.1,-0.10751,-0.0209,0.001549964,0.001235987,-0.09,0.00487,-0.0777,-0.001789886
-0.37149,-0.31533,-0.24004,-0.00015284,-0.09,0.00426,-0.0019,-0.011769834,0.003837227,-0.07,-0.059,0.0468,-0.025458959,0.000308448,-0.1,-0.10751,-0.0209,0.001549964
-0.36725,-0.37149,-0.31533,0.000611037,-0.1,-0.00525,-0.1737,-0.062511815,-0.00015284,-0.09,0.00426,-0.0019,-0.011769834,0.003837227,-0.07,-0.059,0.0468,-0.025458959
-0.33296,-0.36725,-0.37149,0.000152625,-0.13,-0.06865,0.1222,-0.009881024,0.000611037,-0.1,-0.00525,-0.1737,-0.062511815,-0.00015284,-0.09,0.00426,-0.0019,-0.011769834
-0.26686,-0.33296,-0.36725,0.001523307,-0.14,-0.02961,0.0599,-0.066530889,0.000152625,-0.13,-0.06865,0.1222,-0.009881024,0.000611037,-0.1,-0.00525,-0.1737,-0.062511815
-0.17322,-0.26686,-0.33296,-0.003971768,-0.14,-0.01378,-0.0469,0.057018182,0.001523307,-0.14,-0.02961,0.0599,-0.066530889,0.000152625,-0.13,-0.06865,0.1222,-0.009881024
-0.07404,-0.17322,-0.26686,0.003058424,-0.13,0.04224,-0.1004,0.006536397,-0.003971768,-0.14,-0.01378,-0.0469,0.057018182,0.001523307,-0.14,-0.02961,0.0599,-0.066530889
-0.00862,-0.07404,-0.17322,0.000152357,-0.13,0.03598,-0.0072,0.027753093,0.003058424,-0.13,0.04224,-0.1004,0.006536397,-0.003971768,-0.14,-0.01378,-0.0469,0.057018182
0.02113,-0.00862,-0.07404,0.006201071,-0.13,0.02,-0.0801,0.036082474,0.000152357,-0.13,0.03598,-0.0072,0.027753093,0.003058424,-0.13,0.04224,-0.1004,0.006536397
0.02548,0.02113,-0.00862,0.000600269,-0.1,0.02,0.0401,-0.069491253,0.006201071,-0.13,0.02,-0.0801,0.036082474,0.000152357,-0.13,0.03598,-0.0072,0.027753093
0.00528,0.02548,0.02113,-0.000149989,-0.13,0.02,0.012,0.029665402,0.000600269,-0.1,0.02,0.0401,-0.069491253,0.006201071,-0.13,0.02,-0.0801,0.036082474
-0.0159,0.00528,0.02548,0.003287861,-0.11,0.01,0.0487,0.025494137,-0.000149989,-0.13,0.02,0.012,0.029665402,0.000600269,-0.1,0.02,0.0401,-0.069491253
-0.03033,-0.0159,0.00528,-0.00104344,-0.14,0.01,-0.0827,-0.036163471,0.003287861,-0.11,0.01,0.0487,0.025494137,-0.000149989,-0.13,0.02,0.012,0.029665402
-0.00293,-0.03033,-0.0159,0,-0.12,-0.01,-0.1716,0.046569957,-0.00104344,-0.14,0.01,-0.0827,-0.036163471,0.003287861,-0.11,0.01,0.0487,0.025494137
0.07868,-0.00293,-0.03033,-0.000896377,-0.14,-0.01,0.0759,-0.004501587,0,-0.12,-0.01,-0.1716,0.046569957,-0.00104344,-0.14,0.01,-0.0827,-0.036163471
0.20229,0.07868,-0.00293,0.000896377,-0.14,-0.01,0.1618,0.029929406,-0.000896377,-0.14,-0.01,0.0759,-0.004501587,0,-0.12,-0.01,-0.1716,0.046569957
0.3254,0.20229,0.07868,0.001341106,-0.11,0,-0.0598,0.034113522,0.000896377,-0.14,-0.01,0.1618,0.029929406,-0.000896377,-0.14,-0.01,0.0759,-0.004501587
0.43916,0.3254,0.20229,-0.001938485,-0.09,0.05,0.0635,-0.033476893,0.001341106,-0.11,0,-0.0598,0.034113522,0.000896377,-0.14,-0.01,0.1618,0.029929406
0.54238,0.43916,0.3254,0.002087241,-0.07,-0.01,-0.0008,-0.105742186,-0.001938485,-0.09,0.05,0.0635,-0.033476893,0.001341106,-0.11,0,-0.0598,0.034113522
-3.09236,0.54238,0.43916,0.00089147,-0.34,0.22,-0.2766,-0.240838251,0.002087241,-0.07,-0.01,-0.0008,-0.105742186,-0.001938485,-0.09,0.05,0.0635,-0.033476893
-9.17074,-3.09236,0.54238,0,-0.33,-0.12,-0.4603,0.032213016,0.00089147,-0.34,0.22,-0.2766,-0.240838251,0.002087241,-0.07,-0.01,-0.0008,-0.105742186
2.10071,-9.17074,-3.09236,-0.00059411,-0.36,0.32,0.1701,0.02615676,0,-0.33,-0.12,-0.4603,0.032213016,0.00089147,-0.34,0.22,-0.2766,-0.240838251
5.51221,2.10071,-9.17074,0.000742511,-0.27,0.14,0.2018,0.005405643,-0.00059411,-0.36,0.32,0.1701,0.02615676,0,-0.33,-0.12,-0.4603,0.032213016
4.88815,5.51221,2.10071,0.002219946,-0.27,0.09,0.4683,-0.0759715,0.000742511,-0.27,0.14,0.2018,0.005405643,-0.00059411,-0.36,0.32,0.1701,0.02615676
