CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
0.02,-0.03,-0.05,0.181117781,0.095266704,-0.30596,-0.29742,0.004,0.185665703,-0.057393678,-0.40089,-0.13064,-0.0355,0.244966093,-0.1904838,-0.34371,0.3186,-0.0316
0.04,0.02,-0.03,0.203022962,0.164348127,-0.14198,0.25014,0.0276,0.181117781,0.095266704,-0.30596,-0.29742,0.004,0.185665703,-0.057393678,-0.40089,-0.13064,-0.0355
0,0.04,0.02,0.211484881,0.09641046,-0.04566,-0.01562,0.0258,0.203022962,0.164348127,-0.14198,0.25014,0.0276,0.181117781,0.095266704,-0.30596,-0.29742,0.004
-0.13,0,0.04,0.198094041,0.004772065,-0.04089,-0.54583,0.0809,0.211484881,0.09641046,-0.04566,-0.01562,0.0258,0.203022962,0.164348127,-0.14198,0.25014,0.0276
-0.27,-0.13,0,0.157209938,-0.099780544,-0.14058,-0.05822,-0.0381,0.198094041,0.004772065,-0.04089,-0.54583,0.0809,0.211484881,0.09641046,-0.04566,-0.01562,0.0258
-0.36,-0.27,-0.13,0.010126524,-0.195896875,-0.33601,0.15167,-0.0508,0.157209938,-0.099780544,-0.14058,-0.05822,-0.0381,0.198094041,0.004772065,-0.04089,-0.54583,0.0809
-0.31,-0.36,-0.27,-0.207280002,-0.221237106,-0.55626,0.20975,-0.071,0.010126524,-0.195896875,-0.33601,0.15167,-0.0508,0.157209938,-0.099780544,-0.14058,-0.05822,-0.0381
-0.19,-0.31,-0.36,-0.418997156,-0.190358951,-0.74538,-0.37491,0.0029,-0.207280002,-0.221237106,-0.55626,0.20975,-0.071,0.010126524,-0.195896875,-0.33601,0.15167,-0.0508
-0.04,-0.19,-0.31,-0.532442916,-0.063644491,-0.80853,-1.64382,0.0593,-0.418997156,-0.190358951,-0.74538,-0.37491,0.0029,-0.207280002,-0.221237106,-0.55626,0.20975,-0.071
0.1,-0.04,-0.19,-0.55351373,0.129564274,-0.67993,-1.12636,-0.0499,-0.532442916,-0.063644491,-0.80853,-1.64382,0.0593,-0.418997156,-0.190358951,-0.74538,-0.37491,0.0029
0.18,0.1,-0.04,-0.486730128,0.151908215,-0.52894,-0.03579,0.0417,-0.55351373,0.129564274,-0.67993,-1.12636,-0.0499,-0.532442916,-0.063644491,-0.80853,-1.64382,0.0593
0.21,0.18,0.1,-0.375088057,0.070206832,-0.45908,-0.24769,0.0274,-0.486730128,0.151908215,-0.52894,-0.03579,0.0417,-0.55351373,0.129564274,-0.67993,-1.12636,-0.0499
0.22,0.21,0.18,-0.257890116,-0.001255773,-0.46033,-0.75277,0.0408,-0.375088057,0.070206832,-0.45908,-0.24769,0.0274,-0.486730128,0.151908215,-0.52894,-0.03579,0.0417
0.22,0.22,0.21,-0.130792743,-0.008238261,-0.46853,-0.19893,0.0312,-0.257890116,-0.001255773,-0.46033,-0.75277,0.0408,-0.375088057,0.070206832,-0.45908,-0.24769,0.0274
0.2,0.22,0.22,0.011848427,-0.025733866,-0.49414,-0.00814,0.0458,-0.130792743,-0.008238261,-0.46853,-0.19893,0.0312,-0.257890116,-0.001255773,-0.46033,-0.75277,0.0408
0.19,0.2,0.22,0.121459405,-0.112800675,-0.60632,0.02048,0.0175,0.011848427,-0.025733866,-0.49414,-0.00814,0.0458,-0.130792743,-0.008238261,-0.46853,-0.19893,0.0312
0.16,0.19,0.2,0.225245387,-0.157236156,-0.76248,-0.09257,-0.0183,0.121459405,-0.112800675,-0.60632,0.02048,0.0175,0.011848427,-0.025733866,-0.49414,-0.00814,0.0458
0.16,0.16,0.19,0.326977847,-0.127008421,-0.88844,0.05185,-0.0442,0.225245387,-0.157236156,-0.76248,-0.09257,-0.0183,0.121459405,-0.112800675,-0.60632,0.02048,0.0175
