x_t,x_t-1,x_t-2,GDP_M,INDPRO,RPIX,RMTS,PAYEMS,GDP_M_t-1,INDPRO_t-1,RPIX_t-1,RMTS_t-1,PAYEMS_t-1,GDP_M_t-2,INDPRO_t-2,RPIX_t-2,RMTS_-2,PAYEMS_t-2
0,0,0,-0.034477278,-0.412461541,0.455045906,-1.442634782,0.167243913,-0.22062589,-0.216814138,1.588339328,1.218222149,0.005350312,-0.139219462,0.991094775,0.729841247,0.177672537,0.061931579
0,0,0,0.229658497,1.031067646,-0.236638148,1.138975556,0.172296851,-0.034477278,-0.412461541,0.455045906,-1.442634782,0.167243913,-0.22062589,-0.216814138,1.588339328,1.218222149,0.005350312
0,0,0,0.382213559,-0.331831532,-0.12450222,-0.365474979,0.2396541,0.229658497,1.031067646,-0.236638148,1.138975556,0.172296851,-0.034477278,-0.412461541,0.455045906,-1.442634782,0.167243913
0,0,0,0.233620031,0.122926301,-0.029869471,-0.787959808,0.081275807,0.382213559,-0.331831532,-0.12450222,-0.365474979,0.2396541,0.229658497,1.031067646,-0.236638148,1.138975556,0.172296851
0,0,0,-0.015810118,0.294960964,0.594003857,1.005416306,0.17220783,0.233620031,0.122926301,-0.029869471,-0.787959808,0.081275807,0.382213559,-0.331831532,-0.12450222,-0.365474979,0.2396541
0,0,0,-0.165764922,0.47362762,0.597243971,0.452701733,0.046983223,-0.015810118,0.294960964,0.594003857,1.005416306,0.17220783,0.233620031,0.122926301,-0.029869471,-0.787959808,0.081275807
0,0,0,-0.01593241,0.634624047,-0.013495846,0.739418749,0.099955331,-0.165764922,0.47362762,0.597243971,0.452701733,0.046983223,-0.015810118,0.294960964,0.594003857,1.005416306,0.17220783
0,0,0,0.260215013,-0.076792881,-0.123233805,-0.651818001,0.165614911,-0.01593241,0.634624047,-0.013495846,0.739418749,0.099955331,-0.165764922,0.47362762,0.597243971,0.452701733,0.046983223
0,0,0,0.489204945,0.697069365,0.018579198,1.254547682,0.157797214,0.260215013,-0.076792881,-0.123233805,-0.651818001,0.165614911,-0.01593241,0.634624047,-0.013495846,0.739418749,0.099955331
0,0,0,0.497564981,-0.011809775,-0.104764248,-0.362452333,0.10330151,0.489204945,0.697069365,0.018579198,1.254547682,0.157797214,0.260215013,-0.076792881,-0.123233805,-0.651818001,0.165614911
0,0,0,0.383125969,0.524449663,1.008431697,0.872564112,0.149108764,0.497564981,-0.011809775,-0.104764248,-0.362452333,0.10330151,0.489204945,0.697069365,0.018579198,1.254547682,0.157797214
0,0,0,0.243718755,0.599772504,0.685522537,0.589583918,0.26828707,0.383125969,0.524449663,1.008431697,0.872564112,0.149108764,0.497564981,-0.011809775,-0.104764248,-0.362452333,0.10330151
0,0,0,0.177174186,0.316470165,0.633791811,0.359524087,0.197186225,0.243718755,0.599772504,0.685522537,0.589583918,0.26828707,0.383125969,0.524449663,1.008431697,0.872564112,0.149108764
0,0,0,0.155961208,-0.521932258,0.282048086,-0.092646022,0.179603125,0.177174186,0.316470165,0.633791811,0.359524087,0.197186225,0.243718755,0.599772504,0.685522537,0.589583918,0.26828707
0,0,0,0.15254877,0.712136785,0.398621382,0.325624743,0.057554389,0.155961208,-0.521932258,0.282048086,-0.092646022,0.179603125,0.177174186,0.316470165,0.633791811,0.359524087,0.197186225
0,0,0,0.139405817,0.214164187,-0.067284262,0.302781179,0.080669863,0.15254877,0.712136785,0.398621382,0.325624743,0.057554389,0.155961208,-0.521932258,0.282048086,-0.092646022,0.179603125
0,0,0,0.110470304,0.017749388,-0.119089187,-0.279107583,0.058967327,0.139405817,0.214164187,-0.067284262,0.302781179,0.080669863,0.15254877,0.712136785,0.398621382,0.325624743,0.057554389
0,0,0,0.059680186,0.199438237,-0.724978535,0.190095969,0.108140773,0.110470304,0.017749388,-0.119089187,-0.279107583,0.058967327,0.139405817,0.214164187,-0.067284262,0.302781179,0.080669863
0,0,0,-0.019026585,-0.408321282,-0.155742625,-0.089090915,0.134825622,0.059680186,0.199438237,-0.724978535,0.190095969,0.108140773,0.110470304,0.017749388,-0.119089187,-0.279107583,0.058967327
0,0,0,-0.069560767,-0.053163294,0.821534483,0.150532261,0.133157298,-0.019026585,-0.408321282,-0.155742625,-0.089090915,0.134825622,0.059680186,0.199438237,-0.724978535,0.190095969,0.108140773
0,0,0,-0.03583312,0.317736392,0.878437406,-0.387198386,0.112190513,-0.069560767,-0.053163294,0.821534483,0.150532261,0.133157298,-0.019026585,-0.408321282,-0.155742625,-0.089090915,0.134825622
0,0,0,0.138245598,0.386104619,1.529575285,1.826004906,0.116515099,-0.03583312,0.317736392,0.878437406,-0.387198386,0.112190513,-0.069560767,-0.053163294,0.821534483,0.150532261,0.133157298
0,0,0,0.335877928,0.285573442,2.811357029,0.369666069,0.184513518,0.138245598,0.386104619,1.529575285,1.826004906,0.116515099,-0.03583312,0.317736392,0.878437406,-0.387198386,0.112190513
0,0,0,0.440266411,-0.0150742,-6.119696283,0.309883985,0.135389599,0.335877928,0.285573442,2.811357029,0.369666069,0.184513518,0.138245598,0.386104619,1.529575285,1.826004906,0.116515099
0,0,0,0.33461359,0.477398692,-0.200993407,0.408390179,0.212701611,0.440266411,-0.0150742,-6.119696283,0.309883985,0.135389599,0.335877928,0.285573442,2.811357029,0.369666069,0.184513518
0,0,0,0.145149283,0.408315792,0.312942535,-0.539819784,0.106181388,0.33461359,0.477398692,-0.200993407,0.408390179,0.212701611,0.440266411,-0.0150742,-6.119696283,0.309883985,0.135389599
0,0,0,-0.001896695,-0.103539808,0.56281838,-0.141651974,0.135512353,0.145149283,0.408315792,0.312942535,-0.539819784,0.106181388,0.33461359,0.477398692,-0.200993407,0.408390179,0.212701611
0,0,0,0.019705475,0.094755713,0.430918176,1.125152654,0.163254537,-0.001896695,-0.103539808,0.56281838,-0.141651974,0.135512353,0.145149283,0.408315792,0.312942535,-0.539819784,0.106181388
0,0,0,0.143203963,0.185412773,-0.029545735,-0.310948619,0.135108364,0.019705475,0.094755713,0.430918176,1.125152654,0.163254537,-0.001896695,-0.103539808,0.56281838,-0.141651974,0.135512353
0,0,0,0.301846937,-0.326467778,-0.227630482,0.018327341,0.08215059,0.143203963,0.185412773,-0.029545735,-0.310948619,0.135108364,0.019705475,0.094755713,0.430918176,1.125152654,0.163254537
0,0,0,0.428882569,0.595802727,0.179189422,0.414121115,0.186787926,0.301846937,-0.326467778,-0.227630482,0.018327341,0.08215059,0.143203963,0.185412773,-0.029545735,-0.310948619,0.135108364
0,0,0,0.473949522,0.532604272,0.478454132,0.346866744,0.12798621,0.428882569,0.595802727,0.179189422,0.414121115,0.186787926,0.301846937,-0.326467778,-0.227630482,0.018327341,0.08215059
0,0,0,0.386686461,-0.117344194,-0.378313763,0.542056331,0.160664895,0.473949522,0.532604272,0.478454132,0.346866744,0.12798621,0.428882569,0.595802727,0.179189422,0.414121115,0.186787926
0,0,0,0.116732052,0.254421394,0.319449835,1.20855826,0.200468799,0.386686461,-0.117344194,-0.378313763,0.542056331,0.160664895,0.473949522,0.532604272,0.478454132,0.346866744,0.12798621
0,0,0,-0.166413575,0.215227363,0.231984551,-0.381035113,0.04150148,0.116732052,0.254421394,0.319449835,1.20855826,0.200468799,0.386686461,-0.117344194,-0.378313763,0.542056331,0.160664895
0,0,0,-0.293250285,-0.383402869,0.565449003,-1.0196988,0.136760116,-0.166413575,0.215227363,0.231984551,-0.381035113,0.04150148,0.116732052,0.254421394,0.319449835,1.20855826,0.200468799
0,0,0,-0.094277948,0.754423541,0.589695416,0.844321709,0.109709281,-0.293250285,-0.383402869,0.565449003,-1.0196988,0.136760116,-0.166413575,0.215227363,0.231984551,-0.381035113,0.04150148
0,0,0,0.247324381,0.984152392,0.516456111,0.807311915,0.198043569,-0.094277948,0.754423541,0.589695416,0.844321709,0.109709281,-0.293250285,-0.383402869,0.565449003,-1.0196988,0.136760116
0,0,0,0.548377643,0.082330083,0.249227804,0.112289805,0.225856286,0.247324381,0.984152392,0.516456111,0.807311915,0.198043569,-0.094277948,0.754423541,0.589695416,0.844321709,0.109709281
0,0,0,0.625702782,0.403692482,0.186314349,0.274605569,0.155341801,0.548377643,0.082330083,0.249227804,0.112289805,0.225856286,0.247324381,0.984152392,0.516456111,0.807311915,0.198043569
0,0,0,0.55379709,0.33024697,0.356466814,-0.013474806,0.243004724,0.625702782,0.403692482,0.186314349,0.274605569,0.155341801,0.548377643,0.082330083,0.249227804,0.112289805,0.225856286
0,0,0,0.407157861,0.212296937,0.249646332,0.610769661,0.161196342,0.55379709,0.33024697,0.356466814,-0.013474806,0.243004724,0.625702782,0.403692482,0.186314349,0.274605569,0.155341801
0,0,0,0.260282388,-0.158888128,0.503751471,0.189190228,0.140833961,0.407157861,0.212296937,0.249646332,0.610769661,0.161196342,0.55379709,0.33024697,0.356466814,-0.013474806,0.243004724
0,0,0,0.148859176,0.301108491,0.348602789,-0.021097935,0.210879748,0.260282388,-0.158888128,0.503751471,0.189190228,0.140833961,0.407157861,0.212296937,0.249646332,0.610769661,0.161196342
0,0,0,0.108576728,0.018843843,0.538648873,0.148132385,0.167525812,0.148859176,0.301108491,0.348602789,-0.021097935,0.210879748,0.260282388,-0.158888128,0.503751471,0.189190228,0.140833961
0,0,0,0.17512355,0.616484709,0.614401683,0.246888298,0.209370287,0.108576728,0.018843843,0.538648873,0.148132385,0.167525812,0.148859176,0.301108491,0.348602789,-0.021097935,0.210879748
0,0,0,0.2793981,0.016697802,0.655506057,0.571289316,0.195397525,0.17512355,0.616484709,0.614401683,0.246888298,0.209370287,0.108576728,0.018843843,0.538648873,0.148132385,0.167525812
0,0,0,0.352298833,-0.797262461,0.813194172,0.197754111,0.1452309,0.2793981,0.016697802,0.655506057,0.571289316,0.195397525,0.17512355,0.616484709,0.614401683,0.246888298,0.209370287
0,0,0,0.324724209,-0.639931447,0.36898716,-0.40218954,0.184082925,0.352298833,-0.797262461,0.813194172,0.197754111,0.1452309,0.2793981,0.016697802,0.655506057,0.571289316,0.195397525
0,0,0,0.249099395,-0.342972088,-0.332947116,0.553567139,0.068145522,0.324724209,-0.639931447,0.36898716,-0.40218954,0.184082925,0.352298833,-0.797262461,0.813194172,0.197754111,0.1452309
0,0,0,0.177849559,-0.553071075,0.284031289,0.775498087,0.193535413,0.249099395,-0.342972088,-0.332947116,0.553567139,0.068145522,0.324724209,-0.639931447,0.36898716,-0.40218954,0.184082925
0,0,0,0.16339987,-0.453481838,0.213830316,-1.033810115,0.241923622,0.177849559,-0.553071075,0.284031289,0.775498087,0.193535413,0.249099395,-0.342972088,-0.332947116,0.553567139,0.068145522
0,0,0,0.16921273,-0.306818982,0.058723266,0.172231239,0.120742688,0.16339987,-0.453481838,0.213830316,-1.033810115,0.241923622,0.177849559,-0.553071075,0.284031289,0.775498087,0.193535413
0,0,0,0.158750541,0.625659142,0.171396619,0.274314919,0.198801616,0.16921273,-0.306818982,0.058723266,0.172231239,0.120742688,0.16339987,-0.453481838,0.213830316,-1.033810115,0.241923622
0,0,0,0.095475705,-0.171084238,0.203769811,0.124861962,0.094327676,0.158750541,0.625659142,0.171396619,0.274314919,0.198801616,0.16921273,-0.306818982,0.058723266,0.172231239,0.120742688
0,0,0,0.029310114,-0.281320655,0.26776621,0.974347668,0.105485242,0.095475705,-0.171084238,0.203769811,0.124861962,0.094327676,0.158750541,0.625659142,0.171396619,0.274314919,0.198801616
0,0,0,0.01017566,-0.474826991,0.264784582,-0.211376088,0.213442757,0.029310114,-0.281320655,0.26776621,0.974347668,0.105485242,0.095475705,-0.171084238,0.203769811,0.124861962,0.094327676
0,0,0,0.087994236,-0.721171063,-0.061216394,-0.198893048,0.160483869,0.01017566,-0.474826991,0.264784582,-0.211376088,0.213442757,0.029310114,-0.281320655,0.26776621,0.974347668,0.105485242
0,0,0,0.192316422,-0.493489126,0.3810477,-0.144148014,0.188187613,0.087994236,-0.721171063,-0.061216394,-0.198893048,0.160483869,0.01017566,-0.474826991,0.264784582,-0.211376088,0.213442757
0,0,0,0.252692798,0.496003259,0.125691035,0.068354332,0.092913761,0.192316422,-0.493489126,0.3810477,-0.144148014,0.188187613,0.087994236,-0.721171063,-0.061216394,-0.198893048,0.160483869
0,0,0,0.198673945,-0.520160497,-0.051160517,0.796586348,0.137465699,0.252692798,0.496003259,0.125691035,0.068354332,0.092913761,0.192316422,-0.493489126,0.3810477,-0.144148014,0.188187613
0,0,0,0.105486246,-0.770933566,-0.01279422,0.04007971,0.177657683,0.198673945,-0.520160497,-0.051160517,0.796586348,0.137465699,0.252692798,0.496003259,0.125691035,0.068354332,0.092913761
0,0,0,0.048356085,0.319363985,-0.176275216,-0.091967008,0.134252951,0.105486246,-0.770933566,-0.01279422,0.04007971,0.177657683,0.198673945,-0.520160497,-0.051160517,0.796586348,0.137465699
0,0,0,0.102509846,-0.226297341,-0.074671618,-0.562875526,0.031276607,0.048356085,0.319363985,-0.176275216,-0.091967008,0.134252951,0.105486246,-0.770933566,-0.01279422,0.04007971,0.177657683
0,0,0,0.202094646,0.483892218,0.148534102,0.597645244,0.170806093,0.102509846,-0.226297341,-0.074671618,-0.562875526,0.031276607,0.048356085,0.319363985,-0.176275216,-0.091967008,0.134252951
0,0,0,0.281257601,0.115094556,0.464533259,-0.079920805,0.259123145,0.202094646,0.483892218,0.148534102,0.597645244,0.170806093,0.102509846,-0.226297341,-0.074671618,-0.562875526,0.031276607
0,0,0,0.274145828,-0.103751302,0.077212845,0.76018612,0.098208057,0.281257601,0.115094556,0.464533259,-0.079920805,0.259123145,0.202094646,0.483892218,0.148534102,0.597645244,0.170806093
0,0,0,0.221893902,-0.088653431,0.302280049,0.141814662,0.210614346,0.274145828,-0.103751302,0.077212845,0.76018612,0.098208057,0.281257601,0.115094556,0.464533259,-0.079920805,0.259123145
0,0,0,0.1656364,0.069409651,0.126924415,0.123021247,0.068268096,0.221893902,-0.088653431,0.302280049,0.141814662,0.210614346,0.274145828,-0.103751302,0.077212845,0.76018612,0.098208057
0,0,0,0.146507895,-0.385045232,0.361224981,0.038668697,0.080620437,0.1656364,0.069409651,0.126924415,0.123021247,0.068268096,0.221893902,-0.088653431,0.302280049,0.141814662,0.210614346
0,0,0,0.150447077,0.70552802,0.359924842,1.211794766,0.154856857,0.146507895,-0.385045232,0.361224981,0.038668697,0.080620437,0.1656364,0.069409651,0.126924415,0.123021247,0.068268096
0,0,0,0.163392635,-0.227235608,0.310644244,0.2777803,0.151184075,0.150447077,0.70552802,0.359924842,1.211794766,0.154856857,0.146507895,-0.385045232,0.361224981,0.038668697,0.080620437
0,0,0,0.17128326,-0.385498375,0.353108492,-0.15959086,0.150955854,0.163392635,-0.227235608,0.310644244,0.2777803,0.151184075,0.150447077,0.70552802,0.359924842,1.211794766,0.154856857
0,0,0,0.17697971,0.621416914,0.393655032,-0.209753771,0.08292869,0.17128326,-0.385498375,0.353108492,-0.15959086,0.150955854,0.163392635,-0.227235608,0.310644244,0.2777803,0.151184075
0,0,0,0.183342747,0.99694031,0.291304267,-0.352636111,0.140342253,0.17697971,0.621416914,0.393655032,-0.209753771,0.08292869,0.17128326,-0.385498375,0.353108492,-0.15959086,0.150955854
0,0,0,0.19323313,0.0863268,0.714410994,0.403278756,0.140828725,0.183342747,0.99694031,0.291304267,-0.352636111,0.140342253,0.17697971,0.621416914,0.393655032,-0.209753771,0.08292869
0,0,0,0.213196135,0.208515278,0.073989181,0.3310071,0.138584075,0.19323313,0.0863268,0.714410994,0.403278756,0.140828725,0.183342747,0.99694031,0.291304267,-0.352636111,0.140342253
0,0,0,0.249777038,-0.249970817,0.338779705,0.402012061,0.128854137,0.213196135,0.208515278,0.073989181,0.3310071,0.138584075,0.19323313,0.0863268,0.714410994,0.403278756,0.140828725
0,0,0,0.309521112,-0.454840288,0.163910197,0.555690551,0.100105221,0.249777038,-0.249970817,0.338779705,0.402012061,0.128854137,0.213196135,0.208515278,0.073989181,0.3310071,0.138584075
0,0,0,0.368295909,0.116260129,0.313352295,0.483916558,0.059879019,0.309521112,-0.454840288,0.163910197,0.555690551,0.100105221,0.249777038,-0.249970817,0.338779705,0.402012061,0.128854137
0,0,0,0.401968977,1.236556014,0.42559211,0.566399188,0.097226999,0.368295909,0.116260129,0.313352295,0.483916558,0.059879019,0.309521112,-0.454840288,0.163910197,0.555690551,0.100105221
0,0,0,0.386407865,0.257122175,0.464429195,0.744495378,0.151431326,0.401968977,1.236556014,0.42559211,0.566399188,0.097226999,0.368295909,0.116260129,0.313352295,0.483916558,0.059879019
0,0,0,0.337392592,0.234590443,0.242786827,0.658544448,0.101730788,0.386407865,0.257122175,0.464429195,0.744495378,0.151431326,0.401968977,1.236556014,0.42559211,0.566399188,0.097226999
0,0,0,0.270703176,-0.001872177,-0.138764873,-1.322386906,0.09282378,0.337392592,0.234590443,0.242786827,0.658544448,0.101730788,0.386407865,0.257122175,0.464429195,0.744495378,0.151431326
0,0,0,0.202119637,0.242794648,0.183555477,0.499043911,0.266473845,0.270703176,-0.001872177,-0.138764873,-1.322386906,0.09282378,0.337392592,0.234590443,0.242786827,0.658544448,0.101730788
0,0,0,0.152816507,0.45349817,0.244217702,-0.221418361,0.15253062,0.202119637,0.242794648,0.183555477,0.499043911,0.266473845,0.270703176,-0.001872177,-0.138764873,-1.322386906,0.09282378
0,0,0,0.143968318,1.129472857,0.133216198,0.010657027,0.095718944,0.152816507,0.45349817,0.244217702,-0.221418361,0.15253062,0.202119637,0.242794648,0.183555477,0.499043911,0.266473845
0,0,0,0.196749603,-0.946948328,0.295559055,0.741266934,0.214024755,0.143968318,1.129472857,0.133216198,0.010657027,0.095718944,0.152816507,0.45349817,0.244217702,-0.221418361,0.15253062
0,0,0,0.255107065,0.821573579,0.439598307,-0.468219617,0.147128502,0.196749603,-0.946948328,0.295559055,0.741266934,0.214024755,0.143968318,1.129472857,0.133216198,0.010657027,0.095718944
0,0,0,0.262987405,0.126342282,0.508336035,0.222855607,0.040942483,0.255107065,0.821573579,0.439598307,-0.468219617,0.147128502,0.196749603,-0.946948328,0.295559055,0.741266934,0.214024755
0,0,0,0.164337326,0.677293387,0.406209554,0.486303208,0.173651313,0.262987405,0.126342282,0.508336035,0.222855607,0.040942483,0.255107065,0.821573579,0.439598307,-0.468219617,0.147128502
0,0,0,0.04068053,0.043523732,-0.018808319,-0.034212311,0.052907042,0.164337326,0.677293387,0.406209554,0.486303208,0.173651313,0.262987405,0.126342282,0.508336035,0.222855607,0.040942483
0,0,0,-0.02645928,-0.167376928,0.112796887,-0.321799572,0.112418208,0.04068053,0.043523732,-0.018808319,-0.034212311,0.052907042,0.164337326,0.677293387,0.406209554,0.486303208,0.173651313
0,0,0,0.044441597,0.079733661,0.28421251,0.329875583,0.060840469,-0.02645928,-0.167376928,0.112796887,-0.321799572,0.112418208,0.04068053,0.043523732,-0.018808319,-0.034212311,0.052907042
0,0,0,0.169428669,0.031241334,1.297483938,-0.222115306,0.128245394,0.044441597,0.079733661,0.28421251,0.329875583,0.060840469,-0.02645928,-0.167376928,0.112796887,-0.321799572,0.112418208
0,0,0,0.264547439,-0.660835394,-0.006164869,0.209150867,0.166740071,0.169428669,0.031241334,1.297483938,-0.222115306,0.128245394,0.044441597,0.079733661,0.28421251,0.329875583,0.060840469
0,0,0,0.245843414,-0.518661841,0.241515438,-0.191048306,0.003998347,0.264547439,-0.660835394,-0.006164869,0.209150867,0.166740071,0.169428669,0.031241334,1.297483938,-0.222115306,0.128245394
0,0,0,0.198503452,0.010697205,0.163870661,-0.222284849,0.153149584,0.245843414,-0.518661841,0.241515438,-0.191048306,0.003998347,0.264547439,-0.660835394,-0.006164869,0.209150867,0.166740071
0,0,0,0.207714414,-0.547315039,-0.098290169,-0.762840779,0.198080414,0.198503452,0.010697205,0.163870661,-0.222284849,0.153149584,0.245843414,-0.518661841,0.241515438,-0.191048306,0.003998347
0,0,0,0.358663157,0.139526454,-0.009561144,0.617890724,0.018591433,0.207714414,-0.547315039,-0.098290169,-0.762840779,0.198080414,0.198503452,0.010697205,0.163870661,-0.222284849,0.153149584
0,0,0,0.511713931,0.121877395,0.12490574,0.1185529,0.144629495,0.358663157,0.139526454,-0.009561144,0.617890724,0.018591433,0.207714414,-0.547315039,-0.098290169,-0.762840779,0.198080414
0,0,0,0.527230988,-0.524865271,-0.057314412,0.063739716,0.064286308,0.511713931,0.121877395,0.12490574,0.1185529,0.144629495,0.358663157,0.139526454,-0.009561144,0.617890724,0.018591433
0,0,0,0.265578578,0.757570872,0.508539711,0.262072152,0.15557405,0.527230988,-0.524865271,-0.057314412,0.063739716,0.064286308,0.511713931,0.121877395,0.12490574,0.1185529,0.144629495
0,0,0,-0.005311197,-0.31309483,0.197407983,-0.319834544,0.128249218,0.265578578,0.757570872,0.508539711,0.262072152,0.15557405,0.527230988,-0.524865271,-0.057314412,0.063739716,0.064286308
0,0,0,-0.017506231,-0.855000531,0.209193059,-1.129560931,0.06274251,-0.005311197,-0.31309483,0.197407983,-0.319834544,0.128249218,0.265578578,0.757570872,0.508539711,0.262072152,0.15557405
0,0,0,0.496925577,0.551299834,0.46421016,0.51616454,0.137235777,-0.017506231,-0.855000531,0.209193059,-1.129560931,0.06274251,-0.005311197,-0.31309483,0.197407983,-0.319834544,0.128249218
0,0,0,0.842403726,-0.203144248,-0.396603761,-0.421359871,0.083700489,0.496925577,0.551299834,0.46421016,0.51616454,0.137235777,-0.017506231,-0.855000531,0.209193059,-1.129560931,0.06274251
0,0,0,0.323347716,-0.595143515,1.082886555,-0.1228029,0.155352108,0.842403726,-0.203144248,-0.396603761,-0.421359871,0.083700489,0.496925577,0.551299834,0.46421016,0.51616454,0.137235777
0,0,0,-1.755822955,0.329640856,0.550043557,0.436785268,0.17152832,0.323347716,-0.595143515,1.082886555,-0.1228029,0.155352108,0.842403726,-0.203144248,-0.396603761,-0.421359871,0.083700489
0,0,0,-3.846814419,-4.081101153,-2.35938222,-4.458029038,-0.921549992,-1.755822955,0.329640856,0.550043557,0.436785268,0.17152832,0.323347716,-0.595143515,1.082886555,-0.1228029,0.155352108
0,0,0,-4.401332806,-14.20453498,-6.241407576,-11.96534726,-14.57935491,-3.846814419,-4.081101153,-2.35938222,-4.458029038,-0.921549992,-1.755822955,0.329640856,0.550043557,0.436785268,0.17152832
0,0,0,-1.871084247,1.55792526,2.304303884,7.648142195,1.985915325,-4.401332806,-14.20453498,-6.241407576,-11.96534726,-14.57935491,-3.846814419,-4.081101153,-2.35938222,-4.458029038,-0.921549992
0,0,0,1.67785099,6.377139013,2.238551971,7.342270462,3.421694591,-1.871084247,1.55792526,2.304303884,7.648142195,1.985915325,-4.401332806,-14.20453498,-6.241407576,-11.96534726,-14.57935491
0,0,0,4.179392636,3.567157832,0.815115091,2.643870049,1.144000401,1.67785099,6.377139013,2.238551971,7.342270462,3.421694591,-1.871084247,1.55792526,2.304303884,7.648142195,1.985915325
0,0,0,3.567460419,0.969666604,1.082022114,0.261790436,1.1168593,4.179392636,3.567157832,0.815115091,2.643870049,1.144000401,1.67785099,6.377139013,2.238551971,7.342270462,3.421694591
0,0,0,1.458618404,-0.039620313,1.196058062,0.427627548,0.673064833,3.567460419,0.969666604,1.082022114,0.261790436,1.1168593,4.179392636,3.567157832,0.815115091,2.643870049,1.144000401
0,0,0,-0.53056935,0.659195702,1.437684517,0.836698387,0.486225191,1.458618404,-0.039620313,1.196058062,0.427627548,0.673064833,3.567460419,0.969666604,1.082022114,0.261790436,1.1168593
0,0,0,-0.78353878,0.441703543,-0.185462451,0.012830633,0.189346181,-0.53056935,0.659195702,1.437684517,0.836698387,0.486225191,1.458618404,-0.039620313,1.196058062,0.427627548,0.673064833
0,0,0,-0.089252714,1.282063587,0.075551229,0.842096206,-0.128295476,-0.78353878,0.441703543,-0.185462451,0.012830633,0.189346181,-0.53056935,0.659195702,1.437684517,0.836698387,0.486225191
0,0,0,0.76332602,0.618830566,-0.286601581,2.029683352,0.255726841,-0.089252714,1.282063587,0.075551229,0.842096206,-0.128295476,-0.78353878,0.441703543,-0.185462451,0.012830633,0.189346181
0,0,0,0.985234592,-3.403259778,0.017272419,-2.9797756,0.355527991,0.76332602,0.618830566,-0.286601581,2.029683352,0.255726841,-0.089252714,1.282063587,0.075551229,0.842096206,-0.128295476
0,0,0,0.813840003,2.773227401,0.872351375,3.494727544,0.572884195,0.985234592,-3.403259778,0.017272419,-2.9797756,0.355527991,0.76332602,0.618830566,-0.286601581,2.029683352,0.255726841
0,0,0,0.486509252,0.141254604,0.809954683,0.00545968,0.252720339,0.813840003,2.773227401,0.872351375,3.494727544,0.572884195,0.985234592,-3.403259778,0.017272419,-2.9797756,0.355527991
0,0,0,0.240609339,0.865747536,0.484792567,-2.087428036,0.290702897,0.486509252,0.141254604,0.809954683,0.00545968,0.252720339,0.813840003,2.773227401,0.872351375,3.494727544,0.572884195
0,0,0,0.119880743,0.464305408,0.343921691,0.238189052,0.54734373,0.240609339,0.865747536,0.484792567,-2.087428036,0.290702897,0.486509252,0.141254604,0.809954683,0.00545968,0.252720339
0,0,0,0.168063945,0.419097617,0.36727187,0.298498066,0.636394059,0.119880743,0.464305408,0.343921691,0.238189052,0.54734373,0.240609339,0.865747536,0.484792567,-2.087428036,0.290702897
0,0,0,0.428899425,-0.025586184,-0.035504372,-0.613385748,0.331287186,0.168063945,0.419097617,0.36727187,0.298498066,0.636394059,0.119880743,0.464305408,0.343921691,0.238189052,0.54734373
0,0,0,0.705338674,-1.050770658,0.283682646,0.355800449,0.315977453,0.428899425,-0.025586184,-0.035504372,-0.613385748,0.331287186,0.168063945,0.419097617,0.36727187,0.298498066,0.636394059
0,0,0,0.800333181,1.363153332,0.384906257,0.614760872,0.578506479,0.705338674,-1.050770658,0.283682646,0.355800449,0.315977453,0.428899425,-0.025586184,-0.035504372,-0.613385748,0.331287186
0,0,0,0.516834439,0.906848999,-0.062229951,0.307295019,0.427840465,0.800333181,1.363153332,0.384906257,0.614760872,0.578506479,0.705338674,-1.050770658,0.283682646,0.355800449,0.315977453
0,0,0,0.087038133,-0.072704574,-0.295639535,-0.170829921,0.384632582,0.516834439,0.906848999,-0.062229951,0.307295019,0.427840465,0.800333181,1.363153332,0.384906257,0.614760872,0.578506479
0,0,0,-0.256860048,0.019564309,-0.647669403,1.32963766,0.150106604,0.087038133,-0.072704574,-0.295639535,-0.170829921,0.384632582,0.516834439,0.906848999,-0.062229951,0.307295019,0.427840465
0,0,0,-0.282664418,0.621688949,-0.103057712,-0.764767638,0.577638612,-0.256860048,0.019564309,-0.647669403,1.32963766,0.150106604,0.087038133,-0.072704574,-0.295639535,-0.170829921,0.384632582
0,0,0,-0.128360124,0.809122394,-0.391809548,-0.421312473,0.311692689,-0.282664418,0.621688949,-0.103057712,-0.764767638,0.577638612,-0.256860048,0.019564309,-0.647669403,1.32963766,0.150106604
0,0,0,0.068067685,0.222983754,-0.009114999,-0.075939345,0.201322193,-0.128360124,0.809122394,-0.391809548,-0.421312473,0.311692689,-0.282664418,0.621688949,-0.103057712,-0.764767638,0.577638612
0,0,0,0.168633863,0.061689927,-0.047541673,-1.392530514,0.158791374,0.068067685,0.222983754,-0.009114999,-0.075939345,0.201322193,-0.128360124,0.809122394,-0.391809548,-0.421312473,0.311692689
0,0,0,0.208378085,-0.139463734,-0.34976707,-0.350577671,0.303045475,0.168633863,0.061689927,-0.047541673,-1.392530514,0.158791374,0.068067685,0.222983754,-0.009114999,-0.075939345,0.201322193
0,0,0,0.222340027,0.221593122,1.084458424,0.483158491,0.455793482,0.208378085,-0.139463734,-0.34976707,-0.350577671,0.303045475,0.168633863,0.061689927,-0.047541673,-1.392530514,0.158791374
