CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y6,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y6_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2,y6_t-2
-0.01,0.01,0.06,-0.015977808,-0.019698475,1.0131,0.01753,-0.0038,0.035238612,0.007367165,0.073567383,1.033,0.00213,0.0338,0.015673534,0.059764264,0.092357613,0.9587,-0.01256,-0.0082,0.001413416
-0.05,-0.01,0.01,-0.048647072,-0.130563323,0.8813,0.09667,-0.0558,-0.008150696,-0.015977808,-0.019698475,1.0131,0.01753,-0.0038,0.035238612,0.007367165,0.073567383,1.033,0.00213,0.0338,0.015673534
-0.07,-0.05,-0.01,-0.067626937,-0.143042524,0.7371,-0.044,-0.0485,-0.014340719,-0.048647072,-0.130563323,0.8813,0.09667,-0.0558,-0.008150696,-0.015977808,-0.019698475,1.0131,0.01753,-0.0038,0.035238612
-0.07,-0.07,-0.05,-0.071292652,-0.056201644,0.6805,-0.04961,-0.0242,0.007725988,-0.067626937,-0.143042524,0.7371,-0.044,-0.0485,-0.014340719,-0.048647072,-0.130563323,0.8813,0.09667,-0.0558,-0.008150696
-0.04,-0.07,-0.07,-0.044214619,0.038232469,0.719,-0.05231,-0.02,0.024973267,-0.071292652,-0.056201644,0.6805,-0.04961,-0.0242,0.007725988,-0.067626937,-0.143042524,0.7371,-0.044,-0.0485,-0.014340719
-0.03,-0.04,-0.07,-0.035866002,-0.036444651,0.6823,-0.1835,0.0703,0.034590789,-0.044214619,0.038232469,0.719,-0.05231,-0.02,0.024973267,-0.071292652,-0.056201644,0.6805,-0.04961,-0.0242,0.007725988
0.01,-0.03,-0.04,0.007469746,-0.200135976,0.481,-0.06329,-0.0669,0.01506744,-0.035866002,-0.036444651,0.6823,-0.1835,0.0703,0.034590789,-0.044214619,0.038232469,0.719,-0.05231,-0.02,0.024973267
0.02,0.01,-0.03,0.017326046,-0.242528714,0.2376,0.00221,0.0598,0.015916384,0.007469746,-0.200135976,0.481,-0.06329,-0.0669,0.01506744,-0.035866002,-0.036444651,0.6823,-0.1835,0.0703,0.034590789
0.06,0.02,0.01,0.063079267,-0.020054366,0.2175,-0.00985,0.0214,-0.018648408,0.017326046,-0.242528714,0.2376,0.00221,0.0598,0.015916384,0.007469746,-0.200135976,0.481,-0.06329,-0.0669,0.01506744
0.11,0.06,0.02,0.104796197,0.22246795,0.4407,0.03146,-0.0412,0.030745301,0.063079267,-0.020054366,0.2175,-0.00985,0.0214,-0.018648408,0.017326046,-0.242528714,0.2376,0.00221,0.0598,0.015916384
0.14,0.11,0.06,0.137146807,0.313921127,0.7565,0.01885,-0.0048,0.016974276,0.104796197,0.22246795,0.4407,0.03146,-0.0412,0.030745301,0.063079267,-0.020054366,0.2175,-0.00985,0.0214,-0.018648408
0.14,0.14,0.11,0.135337089,0.217515963,0.9759,-0.03364,-0.0129,0.027593245,0.137146807,0.313921127,0.7565,0.01885,-0.0048,0.016974276,0.104796197,0.22246795,0.4407,0.03146,-0.0412,0.030745301
0.16,0.14,0.14,0.157086014,0.04564404,1.022,-0.02169,0.0562,0.017332833,0.135337089,0.217515963,0.9759,-0.03364,-0.0129,0.027593245,0.137146807,0.313921127,0.7565,0.01885,-0.0048,0.016974276
0.15,0.16,0.14,0.146209286,-0.037919723,0.9837,0.00542,0.001,0.02248949,0.157086014,0.04564404,1.022,-0.02169,0.0562,0.017332833,0.135337089,0.217515963,0.9759,-0.03364,-0.0129,0.027593245
0.14,0.15,0.16,0.136825958,-0.101850457,0.8809,0.04219,0.0646,0.018865181,0.146209286,-0.037919723,0.9837,0.00542,0.001,0.02248949,0.157086014,0.04564404,1.022,-0.02169,0.0562,0.017332833
0.12,0.14,0.15,0.125524428,-0.167565464,0.712,0.0719,-0.034,-0.033708362,0.136825958,-0.101850457,0.8809,0.04219,0.0646,0.018865181,0.146209286,-0.037919723,0.9837,0.00542,0.001,0.02248949
0.11,0.12,0.14,0.115219641,-0.092087029,0.6193,0.03348,0.0028,-0.031818735,0.125524428,-0.167565464,0.712,0.0719,-0.034,-0.033708362,0.136825958,-0.101850457,0.8809,0.04219,0.0646,0.018865181
0.12,0.11,0.12,0.115130005,-0.025942722,0.5932,-0.00176,0.0537,0.028801206,0.115219641,-0.092087029,0.6193,0.03348,0.0028,-0.031818735,0.125524428,-0.167565464,0.712,0.0719,-0.034,-0.033708362
0.16,0.12,0.11,0.158740091,0.026539028,0.6199,0.21103,-0.0502,0.007531025,0.115130005,-0.025942722,0.5932,-0.00176,0.0537,0.028801206,0.115219641,-0.092087029,0.6193,0.03348,0.0028,-0.031818735
0.23,0.16,0.12,0.229480239,0.140529457,0.7614,0.08076,0.0399,0.003113715,0.158740091,0.026539028,0.6199,0.21103,-0.0502,0.007531025,0.115130005,-0.025942722,0.5932,-0.00176,0.0537,0.028801206
0.26,0.23,0.16,0.254197573,0.199975776,0.9631,0.10675,-0.0581,0.034222241,0.229480239,0.140529457,0.7614,0.08076,0.0399,0.003113715,0.158740091,0.026539028,0.6199,0.21103,-0.0502,0.007531025
0.26,0.26,0.23,0.25818675,0.110771198,1.075,0.09368,0.0785,0.010820746,0.254197573,0.199975776,0.9631,0.10675,-0.0581,0.034222241,0.229480239,0.140529457,0.7614,0.08076,0.0399,0.003113715
0.25,0.26,0.26,0.249849487,0.052620336,1.1282,0.06623,-0.0147,0.000902671,0.25818675,0.110771198,1.075,0.09368,0.0785,0.010820746,0.254197573,0.199975776,0.9631,0.10675,-0.0581,0.034222241
0.24,0.25,0.26,0.238279689,0.008305944,1.1366,0.19456,-0.033,0.010268961,0.249849487,0.052620336,1.1282,0.06623,-0.0147,0.000902671,0.25818675,0.110771198,1.075,0.09368,0.0785,0.010820746
0.21,0.24,0.25,0.206642356,-0.060728406,1.0752,0.07947,0.0962,0.01994562,0.238279689,0.008305944,1.1366,0.19456,-0.033,0.010268961,0.249849487,0.052620336,1.1282,0.06623,-0.0147,0.000902671
0.17,0.21,0.24,0.174112003,-0.076506971,0.9979,-0.01624,-0.0155,-0.024981474,0.206642356,-0.060728406,1.0752,0.07947,0.0962,0.01994562,0.238279689,0.008305944,1.1366,0.19456,-0.033,0.010268961
0.11,0.17,0.21,0.103954227,-0.021884037,0.9758,0.09953,-0.0322,0.035632204,0.174112003,-0.076506971,0.9979,-0.01624,-0.0155,-0.024981474,0.206642356,-0.060728406,1.0752,0.07947,0.0962,0.01994562
0.04,0.11,0.17,0.036360235,0.018418559,0.9944,0.11843,0.0229,0.021603542,0.103954227,-0.021884037,0.9758,0.09953,-0.0322,0.035632204,0.174112003,-0.076506971,0.9979,-0.01624,-0.0155,-0.024981474
-0.06,0.04,0.11,-0.060677267,-0.024756912,0.9694,0.11276,0.0689,0.004055365,0.036360235,0.018418559,0.9944,0.11843,0.0229,0.021603542,0.103954227,-0.021884037,0.9758,0.09953,-0.0322,0.035632204
-0.15,-0.06,0.04,-0.149088522,-0.043289808,0.9257,0.14378,-0.1029,-0.005483878,-0.060677267,-0.024756912,0.9694,0.11276,0.0689,0.004055365,0.036360235,0.018418559,0.9944,0.11843,0.0229,0.021603542
-0.19,-0.15,-0.06,-0.180277446,-0.150123975,0.7743,0.3955,0.0331,-0.060106036,-0.149088522,-0.043289808,0.9257,0.14378,-0.1029,-0.005483878,-0.060677267,-0.024756912,0.9694,0.11276,0.0689,0.004055365
-0.2,-0.19,-0.15,-0.20447827,-0.193888021,0.5791,0.22748,0.0199,0.026514969,-0.180277446,-0.150123975,0.7743,0.3955,0.0331,-0.060106036,-0.149088522,-0.043289808,0.9257,0.14378,-0.1029,-0.005483878
-0.24,-0.2,-0.19,-0.246676047,-0.235714174,0.3423,-0.3768,-0.0509,0.03927483,-0.20447827,-0.193888021,0.5791,0.22748,0.0199,0.026514969,-0.180277446,-0.150123975,0.7743,0.3955,0.0331,-0.060106036
-0.28,-0.24,-0.2,-0.273075965,-0.271839906,0.0699,0.13844,0.0282,-0.04243184,-0.246676047,-0.235714174,0.3423,-0.3768,-0.0509,0.03927483,-0.20447827,-0.193888021,0.5791,0.22748,0.0199,0.026514969
-0.34,-0.28,-0.24,-0.342914304,-0.209823463,-0.13985,-0.04915,-0.048,0.017334704,-0.273075965,-0.271839906,0.0699,0.13844,0.0282,-0.04243184,-0.246676047,-0.235714174,0.3423,-0.3768,-0.0509,0.03927483
-0.39,-0.34,-0.28,-0.380003204,-0.217460061,-0.35677,-0.69978,0.0404,-0.061854955,-0.342914304,-0.209823463,-0.13985,-0.04915,-0.048,0.017334704,-0.273075965,-0.271839906,0.0699,0.13844,0.0282,-0.04243184
-0.47,-0.39,-0.34,-0.466154901,-0.309279488,-0.66447,-0.01763,-0.0304,-0.023340884,-0.380003204,-0.217460061,-0.35677,-0.69978,0.0404,-0.061854955,-0.342914304,-0.209823463,-0.13985,-0.04915,-0.048,0.017334704
-0.55,-0.47,-0.39,-0.54291866,-0.372402459,-1.03371,0.25727,0.0312,-0.043417068,-0.466154901,-0.309279488,-0.66447,-0.01763,-0.0304,-0.023340884,-0.380003204,-0.217460061,-0.35677,-0.69978,0.0404,-0.061854955
-0.67,-0.55,-0.47,-0.679852703,-0.459980232,-1.48789,0.01952,-0.1089,0.057434805,-0.54291866,-0.372402459,-1.03371,0.25727,0.0312,-0.043417068,-0.466154901,-0.309279488,-0.66447,-0.01763,-0.0304,-0.023340884
-0.79,-0.67,-0.55,-0.795294008,-0.454182257,-1.9343,-0.09242,-0.0171,0.031270006,-0.679852703,-0.459980232,-1.48789,0.01952,-0.1089,0.057434805,-0.54291866,-0.372402459,-1.03371,0.25727,0.0312,-0.043417068
-0.89,-0.79,-0.67,-0.879066572,-0.357327097,-2.28409,0.10305,0.0718,-0.067851276,-0.795294008,-0.454182257,-1.9343,-0.09242,-0.0171,0.031270006,-0.679852703,-0.459980232,-1.48789,0.01952,-0.1089,0.057434805
-0.92,-0.89,-0.79,-0.908374247,-0.111722811,-2.3932,-0.09724,-0.0563,-0.072306766,-0.879066572,-0.357327097,-2.28409,0.10305,0.0718,-0.067851276,-0.795294008,-0.454182257,-1.9343,-0.09242,-0.0171,0.031270006
-0.89,-0.92,-0.89,-0.8928644,0.083760303,-2.31141,-0.06601,-0.0702,0.017040382,-0.908374247,-0.111722811,-2.3932,-0.09724,-0.0563,-0.072306766,-0.879066572,-0.357327097,-2.28409,0.10305,0.0718,-0.067851276
-0.8,-0.89,-0.92,-0.792809133,0.012610708,-2.29909,0.14441,-0.0533,-0.044103627,-0.8928644,0.083760303,-2.31141,-0.06601,-0.0702,0.017040382,-0.908374247,-0.111722811,-2.3932,-0.09724,-0.0563,-0.072306766
-0.69,-0.8,-0.89,-0.659747187,-0.271050261,-2.56355,0.22244,-0.0672,-0.200302501,-0.792809133,0.012610708,-2.29909,0.14441,-0.0533,-0.044103627,-0.8928644,0.083760303,-2.31141,-0.06601,-0.0702,0.017040382
-0.5,-0.69,-0.8,-0.497738644,-0.250198687,-2.80703,-1.6862,-0.052,-0.013661028,-0.659747187,-0.271050261,-2.56355,0.22244,-0.0672,-0.200302501,-0.792809133,0.012610708,-2.29909,0.14441,-0.0533,-0.044103627
-0.28,-0.5,-0.69,-0.281659958,-0.139551859,-2.94257,-1.27437,0.0154,0.009910479,-0.497738644,-0.250198687,-2.80703,-1.6862,-0.052,-0.013661028,-0.659747187,-0.271050261,-2.56355,0.22244,-0.0672,-0.200302501
-0.06,-0.28,-0.5,-0.060888809,-0.064559944,-3.00521,-0.82971,-0.0697,0.005318682,-0.281659958,-0.139551859,-2.94257,-1.27437,0.0154,0.009910479,-0.497738644,-0.250198687,-2.80703,-1.6862,-0.052,-0.013661028
0.19,-0.06,-0.28,0.198339601,0.010247448,-2.99527,-0.25238,-0.0569,-0.051332879,-0.060888809,-0.064559944,-3.00521,-0.82971,-0.0697,0.005318682,-0.281659958,-0.139551859,-2.94257,-1.27437,0.0154,0.009910479
0.45,0.19,-0.06,0.462842714,0.234167789,-2.76785,-0.25899,-0.0353,-0.080187024,0.198339601,0.010247448,-2.99527,-0.25238,-0.0569,-0.051332879,-0.060888809,-0.064559944,-3.00521,-0.82971,-0.0697,0.005318682
0.7,0.45,0.19,0.687571216,0.469123021,-2.31064,-0.29726,0.0841,0.0719231,0.462842714,0.234167789,-2.76785,-0.25899,-0.0353,-0.080187024,0.198339601,0.010247448,-2.99527,-0.25238,-0.0569,-0.051332879
0.88,0.7,0.45,0.865785663,0.465383813,-1.85495,-0.17618,0.0331,0.081843568,0.687571216,0.469123021,-2.31064,-0.29726,0.0841,0.0719231,0.462842714,0.234167789,-2.76785,-0.25899,-0.0353,-0.080187024
1,0.88,0.7,1.001368611,0.346903657,-1.51389,-0.11678,0.0448,-0.008245564,0.865785663,0.465383813,-1.85495,-0.17618,0.0331,0.081843568,0.687571216,0.469123021,-2.31064,-0.29726,0.0841,0.0719231
1.06,1,0.88,1.059032014,0.22546275,-1.29159,-0.24004,0.0103,0.005791116,1.001368611,0.346903657,-1.51389,-0.11678,0.0448,-0.008245564,0.865785663,0.465383813,-1.85495,-0.17618,0.0331,0.081843568
1.01,1.06,1,0.995200981,0.210065242,-1.08402,-0.22744,0.0532,0.08507077,1.059032014,0.22546275,-1.29159,-0.24004,0.0103,0.005791116,1.001368611,0.346903657,-1.51389,-0.11678,0.0448,-0.008245564
0.9,1.01,1.06,0.890545389,0.222073228,-0.86411,-0.16809,0.0401,0.055177024,0.995200981,0.210065242,-1.08402,-0.22744,0.0532,0.08507077,1.059032014,0.22546275,-1.29159,-0.24004,0.0103,0.005791116
0.72,0.9,1.01,0.715759413,0.099329394,-0.76559,-0.03473,0.0565,0.025125221,0.890545389,0.222073228,-0.86411,-0.16809,0.0401,0.055177024,0.995200981,0.210065242,-1.08402,-0.22744,0.0532,0.08507077
0.5,0.72,0.9,0.497381087,0.028141519,-0.73766,0.03849,-0.029,0.015591301,0.715759413,0.099329394,-0.76559,-0.03473,0.0565,0.025125221,0.890545389,0.222073228,-0.86411,-0.16809,0.0401,0.055177024
0.3,0.5,0.72,0.297605375,0.059863802,-0.67822,-0.00395,-0.0179,0.014265511,0.497381087,0.028141519,-0.73766,0.03849,-0.029,0.015591301,0.715759413,0.099329394,-0.76559,-0.03473,0.0565,0.025125221
0.14,0.3,0.5,0.137050372,0.067807043,-0.61085,0.00724,0.0502,0.017542984,0.297605375,0.059863802,-0.67822,-0.00395,-0.0179,0.014265511,0.497381087,0.028141519,-0.73766,0.03849,-0.029,0.015591301
0.03,0.14,0.3,0.035537062,0.016237879,-0.59471,0.02045,-0.0035,-0.033786769,0.137050372,0.067807043,-0.61085,0.00724,0.0502,0.017542984,0.297605375,0.059863802,-0.67822,-0.00395,-0.0179,0.014265511
-0.07,0.03,0.14,-0.082395086,-0.002273547,-0.59697,0.01239,0.0116,0.071734921,0.035537062,0.016237879,-0.59471,0.02045,-0.0035,-0.033786769,0.137050372,0.067807043,-0.61085,0.00724,0.0502,0.017542984
-0.13,-0.07,0.03,-0.133021692,-0.022667874,-0.6195,0.01043,0.0339,0.017967762,-0.082395086,-0.002273547,-0.59697,0.01239,0.0116,0.071734921,0.035537062,0.016237879,-0.59471,0.02045,-0.0035,-0.033786769
-0.19,-0.13,-0.07,-0.17584757,-0.051663315,-0.67083,0.04121,0.0567,-0.088737864,-0.133021692,-0.022667874,-0.6195,0.01043,0.0339,0.017967762,-0.082395086,-0.002273547,-0.59697,0.01239,0.0116,0.071734921
-0.21,-0.19,-0.13,-0.206896095,-0.04667392,-0.71718,0.03126,-0.0255,-0.018799032,-0.17584757,-0.051663315,-0.67083,0.04121,0.0567,-0.088737864,-0.133021692,-0.022667874,-0.6195,0.01043,0.0339,0.017967762
-0.19,-0.21,-0.19,-0.190614533,-0.046907331,-0.76374,0.00764,0.0401,0.003680417,-0.206896095,-0.04667392,-0.71718,0.03126,-0.0255,-0.018799032,-0.17584757,-0.051663315,-0.67083,0.04121,0.0567,-0.088737864
-0.14,-0.19,-0.21,-0.143799964,0.019013419,-0.74487,-0.00307,0.01,0.022543754,-0.190614533,-0.046907331,-0.76374,0.00764,0.0401,0.003680417,-0.206896095,-0.04667392,-0.71718,0.03126,-0.0255,-0.018799032
-0.09,-0.14,-0.19,-0.097537261,0.026312558,-0.71875,-0.00437,-0.0031,0.0442308,-0.143799964,0.019013419,-0.74487,-0.00307,0.01,0.022543754,-0.190614533,-0.046907331,-0.76374,0.00764,0.0401,0.003680417
-0.03,-0.09,-0.14,-0.035215545,0.042879065,-0.67617,0.00981,0.0069,0.030813615,-0.097537261,0.026312558,-0.71875,-0.00437,-0.0031,0.0442308,-0.143799964,0.019013419,-0.74487,-0.00307,0.01,0.022543754
0,-0.03,-0.09,-0.001382658,0.078973011,-0.5977,0.00061,-0.0127,0.008261724,-0.035215545,0.042879065,-0.67617,0.00981,0.0069,0.030813615,-0.097537261,0.026312558,-0.71875,-0.00437,-0.0031,0.0442308
0,0,-0.03,-0.004250413,0.032780588,-0.56511,0.01061,0.0521,0.025182717,-0.001382658,0.078973011,-0.5977,0.00061,-0.0127,0.008261724,-0.035215545,0.042879065,-0.67617,0.00981,0.0069,0.030813615
0,0,0,-0.002482181,-0.040939686,-0.60581,0.01904,-0.0265,0.014783274,-0.004250413,0.032780588,-0.56511,0.01061,0.0521,0.025182717,-0.001382658,0.078973011,-0.5977,0.00061,-0.0127,0.008261724
-0.02,0,0,-0.021474209,-0.108868417,-0.71396,0.03096,0.0131,0.008806364,-0.002482181,-0.040939686,-0.60581,0.01904,-0.0265,0.014783274,-0.004250413,0.032780588,-0.56511,0.01061,0.0521,0.025182717
-0.09,-0.02,0,-0.085458918,-0.22639058,-0.93848,0.00951,0.0683,-0.02762456,-0.021474209,-0.108868417,-0.71396,0.03096,0.0131,0.008806364,-0.002482181,-0.040939686,-0.60581,0.01904,-0.0265,0.014783274
-0.14,-0.09,-0.02,-0.144407611,-0.130428266,-1.0676,0.01183,-0.0628,0.026102022,-0.085458918,-0.22639058,-0.93848,0.00951,0.0683,-0.02762456,-0.021474209,-0.108868417,-0.71396,0.03096,0.0131,0.008806364
-0.22,-0.14,-0.09,-0.218120078,-0.00782383,-1.07534,0.00248,0.0071,-0.011343626,-0.144407611,-0.130428266,-1.0676,0.01183,-0.0628,0.026102022,-0.085458918,-0.22639058,-0.93848,0.00951,0.0683,-0.02762456
-0.32,-0.22,-0.14,-0.315743316,-0.083209017,-1.15762,0.00168,0.0075,-0.025871912,-0.218120078,-0.00782383,-1.07534,0.00248,0.0071,-0.011343626,-0.144407611,-0.130428266,-1.0676,0.01183,-0.0628,0.026102022
-0.37,-0.32,-0.22,-0.373384735,-0.235236407,-1.38986,0.00378,-0.0701,0.020104945,-0.315743316,-0.083209017,-1.15762,0.00168,0.0075,-0.025871912,-0.218120078,-0.00782383,-1.07534,0.00248,0.0071,-0.011343626
-0.4,-0.37,-0.32,-0.381820072,-0.279885899,-1.66547,0.02892,0.0367,-0.115500157,-0.373384735,-0.235236407,-1.38986,0.00378,-0.0701,0.020104945,-0.315743316,-0.083209017,-1.15762,0.00168,0.0075,-0.025871912
-0.37,-0.4,-0.37,-0.368839217,-0.111314815,-1.77487,0.06028,-0.0597,-0.006989067,-0.381820072,-0.279885899,-1.66547,0.02892,0.0367,-0.115500157,-0.373384735,-0.235236407,-1.38986,0.00378,-0.0701,0.020104945
-0.31,-0.37,-0.4,-0.315741616,0.014516616,-1.76061,0.05181,-0.0593,0.033869589,-0.368839217,-0.111314815,-1.77487,0.06028,-0.0597,-0.006989067,-0.381820072,-0.279885899,-1.66547,0.02892,0.0367,-0.115500157
-0.22,-0.31,-0.37,-0.219812023,0.133492714,-1.62938,0.04191,0.0069,-0.001128499,-0.315741616,0.014516616,-1.76061,0.05181,-0.0593,0.033869589,-0.368839217,-0.111314815,-1.77487,0.06028,-0.0597,-0.006989067
-0.13,-0.22,-0.31,-0.132484344,0.186588895,-1.44566,0.04966,-0.0213,0.014796061,-0.219812023,0.133492714,-1.62938,0.04191,0.0069,-0.001128499,-0.315741616,0.014516616,-1.76061,0.05181,-0.0593,0.033869589
-0.04,-0.13,-0.22,-0.046256855,0.207244255,-1.2412,0.02561,0.1035,0.036853617,-0.132484344,0.186588895,-1.44566,0.04966,-0.0213,0.014796061,-0.219812023,0.133492714,-1.62938,0.04191,0.0069,-0.001128499
0.01,-0.04,-0.13,0.004010263,0.147543766,-1.09538,-0.0146,0.0131,0.035307703,-0.046256855,0.207244255,-1.2412,0.02561,0.1035,0.036853617,-0.132484344,0.186588895,-1.44566,0.04966,-0.0213,0.014796061
0.03,0.01,-0.04,0.030507347,0.067163382,-1.02893,-0.03492,0.0053,-0.003048725,0.004010263,0.147543766,-1.09538,-0.0146,0.0131,0.035307703,-0.046256855,0.207244255,-1.2412,0.02561,0.1035,0.036853617
0.05,0.03,0.01,0.054255305,-0.00060624,-1.02953,-0.01965,0.027,-0.025863426,0.030507347,0.067163382,-1.02893,-0.03492,0.0053,-0.003048725,0.004010263,0.147543766,-1.09538,-0.0146,0.0131,0.035307703
0.07,0.05,0.03,0.077438513,-0.034561734,-1.06373,-0.01292,-0.1293,-0.045657707,0.054255305,-0.00060624,-1.02953,-0.01965,0.027,-0.025863426,0.030507347,0.067163382,-1.02893,-0.03492,0.0053,-0.003048725
0.12,0.07,0.05,0.120316586,-0.093892358,-1.15658,-0.05522,0.0438,-0.001901324,0.077438513,-0.034561734,-1.06373,-0.01292,-0.1293,-0.045657707,0.054255305,-0.00060624,-1.02953,-0.01965,0.027,-0.025863426
0.18,0.12,0.07,0.174596538,-0.052359122,-1.20832,-0.13243,0.0564,0.031906309,0.120316586,-0.093892358,-1.15658,-0.05522,0.0438,-0.001901324,0.077438513,-0.034561734,-1.06373,-0.01292,-0.1293,-0.045657707
0.21,0.18,0.12,0.205280738,-0.000668075,-1.20898,-0.11254,-0.0866,0.027922096,0.174596538,-0.052359122,-1.20832,-0.13243,0.0564,0.031906309,0.120316586,-0.093892358,-1.15658,-0.05522,0.0438,-0.001901324
0.23,0.21,0.18,0.229730568,0.042636486,-1.16685,-0.05678,0.0471,0.001615286,0.205280738,-0.000668075,-1.20898,-0.11254,-0.0866,0.027922096,0.174596538,-0.052359122,-1.20832,-0.13243,0.0564,0.031906309
0.21,0.23,0.21,0.209242953,0.059901222,-1.10763,-0.10406,0.0477,0.004531994,0.229730568,0.042636486,-1.16685,-0.05678,0.0471,0.001615286,0.205280738,-0.000668075,-1.20898,-0.11254,-0.0866,0.027922096
0.18,0.21,0.23,0.181265758,0.009039723,-1.09869,-0.01945,-0.0802,-0.007623533,0.209242953,0.059901222,-1.10763,-0.10406,0.0477,0.004531994,0.229730568,0.042636486,-1.16685,-0.05678,0.0471,0.001615286
0.18,0.18,0.21,0.176020463,-0.048625939,-1.14677,-0.00604,0.0488,0.023596617,0.181265758,0.009039723,-1.09869,-0.01945,-0.0802,-0.007623533,0.209242953,0.059901222,-1.10763,-0.10406,0.0477,0.004531994
0.19,0.18,0.18,0.183680629,0.067825055,-1.0797,-0.0062,-0.0332,0.037215077,0.176020463,-0.048625939,-1.14677,-0.00604,0.0488,0.023596617,0.181265758,0.009039723,-1.09869,-0.01945,-0.0802,-0.007623533
0.22,0.19,0.18,0.215502728,0.117671992,-0.96323,-0.0024,-0.0068,0.026625996,0.183680629,0.067825055,-1.0797,-0.0062,-0.0332,0.037215077,0.176020463,-0.048625939,-1.14677,-0.00604,0.0488,0.023596617
0.26,0.22,0.19,0.256883762,0.109908835,-0.85432,-0.003,0.0455,0.018524782,0.215502728,0.117671992,-0.96323,-0.0024,-0.0068,0.026625996,0.183680629,0.067825055,-1.0797,-0.0062,-0.0332,0.037215077
0.27,0.26,0.22,0.271842685,0.106826045,-0.74835,-0.00131,-0.0098,-0.011117684,0.256883762,0.109908835,-0.85432,-0.003,0.0455,0.018524782,0.215502728,0.117671992,-0.96323,-0.0024,-0.0068,0.026625996
0.27,0.27,0.26,0.262695853,0.145654673,-0.60368,6E-05,-0.0125,0.042891736,0.271842685,0.106826045,-0.74835,-0.00131,-0.0098,-0.011117684,0.256883762,0.109908835,-0.85432,-0.003,0.0455,0.018524782
0.27,0.27,0.27,0.278600365,0.129498377,-0.47488,0.00231,-0.0464,-0.05298123,0.262695853,0.145654673,-0.60368,6E-05,-0.0125,0.042891736,0.271842685,0.106826045,-0.74835,-0.00131,-0.0098,-0.011117684
0.27,0.27,0.27,0.264221167,0.105425316,-0.3699,0.0015,0.0762,0.034085434,0.278600365,0.129498377,-0.47488,0.00231,-0.0464,-0.05298123,0.262695853,0.145654673,-0.60368,6E-05,-0.0125,0.042891736
0.23,0.27,0.27,0.22994145,0.014342026,-0.35561,0.00318,0.0568,0.000351237,0.264221167,0.105425316,-0.3699,0.0015,0.0762,0.034085434,0.278600365,0.129498377,-0.47488,0.00231,-0.0464,-0.05298123
0.18,0.23,0.27,0.179176394,-0.051867848,-0.40728,0.00426,0.1006,0.004929468,0.22994145,0.014342026,-0.35561,0.00318,0.0568,0.000351237,0.264221167,0.105425316,-0.3699,0.0015,0.0762,0.034085434
0.12,0.18,0.23,0.119501962,-0.072330634,-0.47929,-0.00025,-0.0955,0.00298377,0.179176394,-0.051867848,-0.40728,0.00426,0.1006,0.004929468,0.22994145,0.014342026,-0.35561,0.00318,0.0568,0.000351237
0.1,0.12,0.18,0.096896413,0.026855125,-0.45256,0.00681,0.086,0.018450266,0.119501962,-0.072330634,-0.47929,-0.00025,-0.0955,0.00298377,0.179176394,-0.051867848,-0.40728,0.00426,0.1006,0.004929468
0.1,0.1,0.12,0.102746845,0.085370065,-0.36754,0.0013,-0.0344,-0.016618391,0.096896413,0.026855125,-0.45256,0.00681,0.086,0.018450266,0.119501962,-0.072330634,-0.47929,-0.00025,-0.0955,0.00298377
0.1,0.1,0.1,0.096649379,0.055147536,-0.31258,-0.00381,-0.0264,0.019904314,0.102746845,0.085370065,-0.36754,0.0013,-0.0344,-0.016618391,0.096896413,0.026855125,-0.45256,0.00681,0.086,0.018450266
0.08,0.1,0.1,0.080578831,0.048078761,-0.26464,0.0006,-1E-04,-0.003479027,0.096649379,0.055147536,-0.31258,-0.00381,-0.0264,0.019904314,0.102746845,0.085370065,-0.36754,0.0013,-0.0344,-0.016618391
0.06,0.08,0.1,0.061527414,0.088414987,-0.17642,4E-05,-0.0341,-0.009206738,0.080578831,0.048078761,-0.26464,0.0006,-1E-04,-0.003479027,0.096649379,0.055147536,-0.31258,-0.00381,-0.0264,0.019904314
0.03,0.06,0.08,0.029551675,0.108812849,-0.06774,0.00508,0.07,0.002686338,0.061527414,0.088414987,-0.17642,4E-05,-0.0341,-0.009206738,0.080578831,0.048078761,-0.26464,0.0006,-1E-04,-0.003479027
-0.03,0.03,0.06,-0.034607921,0.051641654,-0.01612,0.00079,-0.0225,0.027272234,0.029551675,0.108812849,-0.06774,0.00508,0.07,0.002686338,0.061527414,0.088414987,-0.17642,4E-05,-0.0341,-0.009206738
-0.09,-0.03,0.03,-0.089291144,0.011531194,-0.00459,0.0165,0.0366,-0.004262205,-0.034607921,0.051641654,-0.01612,0.00079,-0.0225,0.027272234,0.029551675,0.108812849,-0.06774,0.00508,0.07,0.002686338
-0.13,-0.09,-0.03,-0.129209126,-0.02413402,-0.02872,0.01247,-0.0472,-0.004756538,-0.089291144,0.011531194,-0.00459,0.0165,0.0366,-0.004262205,-0.034607921,0.051641654,-0.01612,0.00079,-0.0225,0.027272234
-0.15,-0.13,-0.09,-0.148601906,-0.019937713,-0.04865,0.00478,0.0235,-0.008423948,-0.129209126,-0.02413402,-0.02872,0.01247,-0.0472,-0.004756538,-0.089291144,0.011531194,-0.00459,0.0165,0.0366,-0.004262205
