CLI,CLI_t-1,CLI_t-2_stock removed,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2,CLI_t-3_stock removed,CLI_t-4_stock removed
-0.04,0,0.014490407,-0.065559964,0.6382,-0.00152,-0.0292,-0.001692974,-0.001588799,0.7042,0.00514,0.0199,0.016210826,0.05979596,0.7058,0.00073,-0.0705,0.000869586,0.017094509,0.041081519
-0.07,-0.04,-0.030437713,-0.050987676,0.5869,0.0039,-0.0269,-0.028793486,-0.065559964,0.6382,-0.00152,-0.0292,-0.001692974,-0.001588799,0.7042,0.00514,0.0199,0.016210826,0.014490407,0.017094509
-0.11,-0.07,-0.048347637,-0.106730868,0.4796,0.00896,0.0361,-0.020133876,-0.050987676,0.5869,0.0039,-0.0269,-0.028793486,-0.065559964,0.6382,-0.00152,-0.0292,-0.001692974,-0.030437713,0.014490407
-0.16,-0.11,-0.04969963,-0.086423028,0.3928,0.00586,-0.0165,-0.030173259,-0.106730868,0.4796,0.00896,0.0361,-0.020133876,-0.050987676,0.5869,0.0039,-0.0269,-0.028793486,-0.048347637,-0.030437713
-0.17,-0.16,-0.084142278,-0.02659907,0.3661,-0.00094,-0.012,-0.055648104,-0.086423028,0.3928,0.00586,-0.0165,-0.030173259,-0.106730868,0.4796,0.00896,0.0361,-0.020133876,-0.04969963,-0.048347637
-0.17,-0.17,-0.016326227,0.105059966,0.4716,-0.0057,-0.0187,0.041639009,-0.02659907,0.3661,-0.00094,-0.012,-0.055648104,-0.086423028,0.3928,0.00586,-0.0165,-0.030173259,-0.084142278,-0.04969963
-0.17,-0.17,0.036068363,0.133878549,0.6062,-0.00635,-0.0216,-0.005347962,0.105059966,0.4716,-0.0057,-0.0187,0.041639009,-0.02659907,0.3661,-0.00094,-0.012,-0.055648104,-0.016326227,-0.084142278
-0.15,-0.17,-0.026884587,0.04432144,0.6508,0.00906,-0.0043,-0.021652421,0.133878549,0.6062,-0.00635,-0.0216,-0.005347962,0.105059966,0.4716,-0.0057,-0.0187,0.041639009,0.036068363,-0.016326227
-0.15,-0.15,-0.058508968,-0.067384309,0.583,0.00699,0.0237,-0.037672242,0.04432144,0.6508,0.00906,-0.0043,-0.021652421,0.133878549,0.6062,-0.00635,-0.0216,-0.005347962,-0.026884587,0.036068363
-0.12,-0.15,-0.046772124,-0.10812839,0.4743,0.00097,-0.04,-0.009456115,-0.067384309,0.583,0.00699,0.0237,-0.037672242,0.04432144,0.6508,0.00906,-0.0043,-0.021652421,-0.058508968,-0.026884587
-0.08,-0.12,0.036241926,-0.06312063,0.4109,-0.00248,0.0465,0.046134292,-0.10812839,0.4743,0.00097,-0.04,-0.009456115,-0.067384309,0.583,0.00699,0.0237,-0.037672242,-0.046772124,-0.058508968
-0.04,-0.08,0.066332375,0.004581071,0.4155,0.00065,0.0064,0.019307352,-0.06312063,0.4109,-0.00248,0.0465,0.046134292,-0.10812839,0.4743,0.00097,-0.04,-0.009456115,0.036241926,-0.046772124
-0.01,-0.04,0.003266587,0.05177143,0.4675,0.00039,0.0174,-0.015736927,0.004581071,0.4155,0.00065,0.0064,0.019307352,-0.06312063,0.4109,-0.00248,0.0465,0.046134292,0.066332375,0.036241926
0.03,-0.01,-0.015400452,-0.011148505,0.4563,-0.01461,0.0295,0.000341855,0.05177143,0.4675,0.00039,0.0174,-0.015736927,0.004581071,0.4155,0.00065,0.0064,0.019307352,0.003266587,0.066332375
0.09,0.03,0.078190043,-0.078672099,0.3773,-0.06108,-0.0372,0.077821584,-0.011148505,0.4563,-0.01461,0.0295,0.000341855,0.05177143,0.4675,0.00039,0.0174,-0.015736927,-0.015400452,0.003266587
0.18,0.09,0.104787895,-0.01564221,0.3616,-0.10747,0.0103,0.025019272,-0.078672099,0.3773,-0.06108,-0.0372,0.077821584,-0.011148505,0.4563,-0.01461,0.0295,0.000341855,0.078190043,-0.015400452
0.21,0.18,0.023720303,0.035166631,0.3969,-0.02706,0.0081,-0.001267263,-0.01564221,0.3616,-0.10747,0.0103,0.025019272,-0.078672099,0.3773,-0.06108,-0.0372,0.077821584,0.104787895,0.078190043
0.2,0.21,0.027673891,0.036249529,0.4333,0.01843,-0.0052,0.028977877,0.035166631,0.3969,-0.02706,0.0081,-0.001267263,-0.01564221,0.3616,-0.10747,0.0103,0.025019272,0.023720303,0.104787895
0.15,0.2,-0.001529227,0.069474722,0.5031,0.00023,0.0812,-0.029647968,0.036249529,0.4333,0.01843,-0.0052,0.028977877,0.035166631,0.3969,-0.02706,0.0081,-0.001267263,0.027673891,0.023720303
0.11,0.15,-0.005765928,0.055008046,0.5584,-0.02547,-0.0308,0.024611728,0.069474722,0.5031,0.00023,0.0812,-0.029647968,0.036249529,0.4333,0.01843,-0.0052,0.028977877,-0.001529227,0.027673891
0.06,0.11,0.059515986,-0.005370158,0.553,-0.01016,0.0404,0.034065838,0.055008046,0.5584,-0.02547,-0.0308,0.024611728,0.069474722,0.5031,0.00023,0.0812,-0.029647968,-0.005765928,-0.001529227
0.04,0.06,0.038682626,0.023268602,0.5764,-0.00536,0.0133,0.004464694,-0.005370158,0.553,-0.01016,0.0404,0.034065838,0.055008046,0.5584,-0.02547,-0.0308,0.024611728,0.059515986,-0.005765928
0.02,0.04,0.020988637,0.098682208,0.6757,-0.01107,-0.0132,0.016450496,0.023268602,0.5764,-0.00536,0.0133,0.004464694,-0.005370158,0.553,-0.01016,0.0404,0.034065838,0.038682626,0.059515986
0.02,0.02,0.004085072,0.106126191,0.7826,-0.01054,-0.0203,-0.0121653,0.098682208,0.6757,-0.01107,-0.0132,0.016450496,0.023268602,0.5764,-0.00536,0.0133,0.004464694,0.020988637,0.038682626
0.05,0.02,0.008023578,0.070225558,0.8534,-0.02432,0.0273,0.020437506,0.106126191,0.7826,-0.01054,-0.0203,-0.0121653,0.098682208,0.6757,-0.01107,-0.0132,0.016450496,0.004085072,0.020988637
0.04,0.05,0.026681241,0.024190606,0.8778,-0.01639,0.0261,0.006118685,0.070225558,0.8534,-0.02432,0.0273,0.020437506,0.106126191,0.7826,-0.01054,-0.0203,-0.0121653,0.008023578,0.004085072
0,0.04,-0.003063343,0.030725529,0.9088,-0.00132,0.0292,-0.009126187,0.024190606,0.8778,-0.01639,0.0261,0.006118685,0.070225558,0.8534,-0.02432,0.0273,0.020437506,0.026681241,0.008023578
-0.04,0,-0.007386477,0.061422751,0.9708,-0.01191,-0.0329,0.001755733,0.030725529,0.9088,-0.00132,0.0292,-0.009126187,0.024190606,0.8778,-0.01639,0.0261,0.006118685,-0.003063343,0.026681241
-0.07,-0.04,-0.008276644,7.21E-02,1.0436,0.02792,-0.0215,-0.010014794,0.061422751,0.9708,-0.01191,-0.0329,0.001755733,0.030725529,0.9088,-0.00132,0.0292,-0.009126187,-0.007386477,-0.003063343
-0.12,-0.07,0.01340884,0.085174457,1.1297,0.07276,-0.0187,0.023660589,7.21E-02,1.0436,0.02792,-0.0215,-0.010014794,0.061422751,0.9708,-0.01191,-0.0329,0.001755733,-0.008276644,-0.007386477
-0.15,-0.12,0.014532628,2.42E-02,1.1542,0.1367,0.0341,-0.00891698,0.085174457,1.1297,0.07276,-0.0187,0.023660589,7.21E-02,1.0436,0.02792,-0.0215,-0.010014794,0.01340884,-0.008276644
-0.15,-0.15,-0.00211506,-0.00790903,1.1462,0.00014,0.0093,0.006863119,2.42E-02,1.1542,0.1367,0.0341,-0.00891698,0.085174457,1.1297,0.07276,-0.0187,0.023660589,0.014532628,0.01340884
-0.13,-0.15,0.034144547,9.88667E-05,1.1463,0.00379,0.0073,0.027095469,-0.00790903,1.1462,0.00014,0.0093,0.006863119,2.42E-02,1.1542,0.1367,0.0341,-0.00891698,-0.00211506,0.014532628
-0.13,-0.13,-0.031552847,0.017695572,1.1642,0.02433,-0.0767,-0.057101134,9.88667E-05,1.1463,0.00379,0.0073,0.027095469,-0.00790903,1.1462,0.00014,0.0093,0.006863119,0.034144547,-0.00211506
-0.1,-0.13,-0.0788455,0.008698351,1.173,0.08159,-0.0795,-0.023061185,0.017695572,1.1642,0.02433,-0.0767,-0.057101134,9.88667E-05,1.1463,0.00379,0.0073,0.027095469,-0.031552847,0.034144547
-0.09,-0.1,0.002933887,-0.012256986,1.1606,0.12787,0.0694,0.0266087,0.008698351,1.173,0.08159,-0.0795,-0.023061185,0.017695572,1.1642,0.02433,-0.0767,-0.057101134,-0.0788455,-0.031552847
-0.11,-0.09,0.084367098,-0.005041616,1.1555,-0.11274,-0.016,0.056261356,-0.012256986,1.1606,0.12787,0.0694,0.0266087,0.008698351,1.173,0.08159,-0.0795,-0.023061185,0.002933887,-0.0788455
-0.16,-0.11,0.052182424,0.014234496,1.1699,-0.00487,0.0359,-0.00386167,-0.005041616,1.1555,-0.11274,-0.016,0.056261356,-0.012256986,1.1606,0.12787,0.0694,0.0266087,0.084367098,0.002933887
-0.25,-0.16,-0.004625252,0.018580876,1.1887,0.10751,0.0224,-0.000766543,0.014234496,1.1699,-0.00487,0.0359,-0.00386167,-0.005041616,1.1555,-0.11274,-0.016,0.056261356,0.052182424,0.084367098
-0.32,-0.25,-0.006862712,-0.048732728,1.1394,0.059,-0.006,-0.006100846,0.018580876,1.1887,0.10751,0.0224,-0.000766543,0.014234496,1.1699,-0.00487,0.0359,-0.00386167,-0.004625252,0.052182424
-0.37,-0.32,-0.034655356,-0.071412113,1.0672,-0.00426,-0.028,-0.028729786,-0.048732728,1.1394,0.059,-0.006,-0.006100846,0.018580876,1.1887,0.10751,0.0224,-0.000766543,-0.006862712,-0.004625252
-0.36,-0.37,-0.061458396,-0.092159382,0.9741,0.00525,-0.0421,-0.033696709,-0.071412113,1.0672,-0.00426,-0.028,-0.028729786,-0.048732728,1.1394,0.059,-0.006,-0.006100846,-0.034655356,-0.006862712
-0.32,-0.36,-0.046723948,-0.104933416,0.8682,0.06865,0.0538,-0.013481522,-0.092159382,0.9741,0.00525,-0.0421,-0.033696709,-0.071412113,1.0672,-0.00426,-0.028,-0.028729786,-0.061458396,-0.034655356
-0.26,-0.32,-0.049897341,-0.076664037,0.7909,0.02961,0.0294,-0.036913468,-0.104933416,0.8682,0.06865,0.0538,-0.013481522,-0.092159382,0.9741,0.00525,-0.0421,-0.033696709,-0.046723948,-0.061458396
-0.16,-0.26,-0.026277781,-0.02758566,0.7631,0.01378,-0.0459,0.011043335,-0.076664037,0.7909,0.02961,0.0294,-0.036913468,-0.104933416,0.8682,0.06865,0.0538,-0.013481522,-0.049897341,-0.046723948
-0.07,-0.16,0.054035996,0.065577904,0.8292,-0.04224,-0.0501,0.042523065,-0.02758566,0.7631,0.01378,-0.0459,0.011043335,-0.076664037,0.7909,0.02961,0.0294,-0.036913468,-0.026277781,-0.049897341
0,-0.07,0.050871653,0.078418741,0.9083,-0.03598,-0.0226,0.008008061,0.065577904,0.8292,-0.04224,-0.0501,0.042523065,-0.02758566,0.7631,0.01378,-0.0459,0.011043335,0.054035996,-0.026277781
0.02,0,0.04046382,0.014665706,0.9231,-0.02,-0.0274,0.032197916,0.078418741,0.9083,-0.03598,-0.0226,0.008008061,0.065577904,0.8292,-0.04224,-0.0501,0.042523065,0.050871653,0.054035996
0.02,0.02,0.010464437,-0.030126482,0.8927,-0.02,-0.066,-0.021055535,0.014665706,0.9231,-0.02,-0.0274,0.032197916,0.078418741,0.9083,-0.03598,-0.0226,0.008008061,0.04046382,0.050871653
0,0.02,-0.010382774,-0.092814886,0.7991,-0.02,0.0259,0.010902315,-0.030126482,0.8927,-0.02,-0.066,-0.021055535,0.014665706,0.9231,-0.02,-0.0274,0.032197916,0.010464437,0.04046382
-0.02,0,0.036990871,-0.12656929,0.6716,-0.01,-0.0545,0.025807197,-0.092814886,0.7991,-0.02,0.0259,0.010902315,-0.030126482,0.8927,-0.02,-0.066,-0.021055535,-0.010382774,0.010464437
-0.04,-0.02,-0.021845476,-0.149707323,0.521,-0.01,0.0441,-0.04645383,-0.12656929,0.6716,-0.01,-0.0545,0.025807197,-0.092814886,0.7991,-0.02,0.0259,0.010902315,0.036990871,-0.010382774
-0.02,-0.04,-0.030373154,-0.021589859,0.4993,0.01,-0.1445,0.016864077,-0.149707323,0.521,-0.01,0.0441,-0.04645383,-0.12656929,0.6716,-0.01,-0.0545,0.025807197,-0.021845476,0.036990871
0.05,-0.02,0.003155143,0.071815503,0.5715,0.01,0.0744,-0.013481579,-0.021589859,0.4993,0.01,-0.1445,0.016864077,-0.149707323,0.521,-0.01,0.0441,-0.04645383,-0.030373154,-0.021845476
0.17,0.05,0.003877621,0.139901992,0.7123,0.01,0.0471,0.017596427,0.071815503,0.5715,0.01,0.0744,-0.013481579,-0.021589859,0.4993,0.01,-0.1445,0.016864077,0.003155143,-0.030373154
0.27,0.17,0.028134375,0.100830571,0.8139,0,-0.0572,0.010355724,0.139901992,0.7123,0.01,0.0471,0.017596427,0.071815503,0.5715,0.01,0.0744,-0.013481579,0.003877621,0.003155143
0.37,0.27,0.028440323,-0.069458987,0.7439,-0.05,0.0477,0.01789924,0.100830571,0.8139,0,-0.0572,0.010355724,0.139901992,0.7123,0.01,0.0471,0.017596427,0.028134375,0.003877621
0.46,0.37,-0.014947566,-0.480187505,0.2613,0.01,0.0363,-0.032269212,-0.069458987,0.7439,-0.05,0.0477,0.01789924,0.100830571,0.8139,0,-0.0572,0.010355724,0.028440323,0.028134375
-3.19,0.46,-0.240221458,-1.037214284,-0.77325,-0.22,-0.119,-0.214886463,-0.480187505,0.2613,0.01,0.0363,-0.032269212,-0.069458987,0.7439,-0.05,0.0477,0.01789924,-0.014947566,0.028440323
-8.92,-3.19,-0.215192692,-1.118573956,-1.87699,0.12,-0.2776,-0.000390044,-1.037214284,-0.77325,-0.22,-0.119,-0.214886463,-0.480187505,0.2613,0.01,0.0363,-0.032269212,-0.240221458,-0.014947566
2.57,-8.92,0.037480654,-0.347903245,-2.21777,-0.32,0.0373,0.037885476,-1.118573956,-1.87699,0.12,-0.2776,-0.000390044,-1.037214284,-0.77325,-0.22,-0.119,-0.214886463,-0.215192692,-0.240221458
5.52,2.57,0.08798102,0.208950431,-2.01324,-0.14,0.0858,0.048266929,-0.347903245,-2.21777,-0.32,0.0373,0.037885476,-1.118573956,-1.87699,0.12,-0.2776,-0.000390044,0.037480654,-0.215192692
4.28,5.52,0.035295766,0.278292913,-1.74017,-0.09,0.2121,-0.012373911,0.208950431,-2.01324,-0.14,0.0858,0.048266929,-0.347903245,-2.21777,-0.32,0.0373,0.037885476,0.08798102,0.037480654
-0.05,4.28,-0.028200339,0.252744072,-1.49151,-0.03,-0.0991,-0.016024716,0.278292913,-1.74017,-0.09,0.2121,-0.012373911,0.208950431,-2.01324,-0.14,0.0858,0.048266929,0.035295766,0.08798102
-0.83,-0.05,-0.037998406,0.213854239,-1.28062,-0.01,0.0623,-0.022331546,0.252744072,-1.49151,-0.03,-0.0991,-0.016024716,0.278292913,-1.74017,-0.09,0.2121,-0.012373911,-0.028200339,0.035295766
-0.45,-0.83,-0.035764814,0.079749892,-1.20186,-0.01,0.1709,-0.013740106,0.213854239,-1.28062,-0.01,0.0623,-0.022331546,0.252744072,-1.49151,-0.03,-0.0991,-0.016024716,-0.037998406,-0.028200339
0,-0.45,0.048798145,0.011952952,-1.19005,-0.01,-0.1662,0.063409504,0.079749892,-1.20186,-0.01,0.1709,-0.013740106,0.213854239,-1.28062,-0.01,0.0623,-0.022331546,-0.035764814,-0.037998406
1.05,0,0.11380353,0.114902141,-1.07645,-0.01,0.0862,0.047389106,0.011952952,-1.19005,-0.01,-0.1662,0.063409504,0.079749892,-1.20186,-0.01,0.1709,-0.013740106,0.048798145,-0.035764814
-0.36,1.05,0.074671748,0.140292785,-0.93757,0,-0.1321,0.02604824,0.114902141,-1.07645,-0.01,0.0862,0.047389106,0.011952952,-1.19005,-0.01,-0.1662,0.063409504,0.11380353,0.048798145
0.83,-0.36,0.010151311,0.278214713,-0.66158,0.02,0.1094,-0.015493354,0.140292785,-0.93757,0,-0.1321,0.02604824,0.114902141,-1.07645,-0.01,0.0862,0.047389106,0.074671748,0.11380353
1.05,0.83,0.003949669,0.408913637,-0.25454,0.03,0.2077,0.019749001,0.278214713,-0.66158,0.02,0.1094,-0.015493354,0.140292785,-0.93757,0,-0.1321,0.02604824,0.010151311,0.074671748
0.67,1.05,0.049001772,0.324040572,0.0692,0.01,-0.0009,0.028686246,0.408913637,-0.25454,0.03,0.2077,0.019749001,0.278214713,-0.66158,0.02,0.1094,-0.015493354,0.003949669,0.010151311
0.48,0.67,0.045852022,0.245528218,0.3152,-0.01,0.0971,0.016687086,0.324040572,0.0692,0.01,-0.0009,0.028686246,0.408913637,-0.25454,0.03,0.2077,0.019749001,0.049001772,0.003949669
0.34,0.48,0.027688626,0.151208652,0.467,0,0.0192,0.01082097,0.245528218,0.3152,-0.01,0.0971,0.016687086,0.324040572,0.0692,0.01,-0.0009,0.028686246,0.045852022,0.049001772
0.14,0.34,0.003732535,-0.099784009,0.3668,0,0.052,-0.007012552,0.151208652,0.467,0,0.0192,0.01082097,0.245528218,0.3152,-0.01,0.0971,0.016687086,0.027688626,0.045852022
-0.04,0.14,0.005854789,-0.238610269,0.1276,-0.01,-0.0622,0.012958211,-0.099784009,0.3668,0,0.052,-0.007012552,0.151208652,0.467,0,0.0192,0.01082097,0.003732535,0.027688626
-0.17,-0.04,0.002475984,-0.163875269,-0.03635,0,0.0122,-0.010348134,-0.238610269,0.1276,-0.01,-0.0622,0.012958211,-0.099784009,0.3668,0,0.052,-0.007012552,0.005854789,0.003732535
-0.26,-0.17,0.00338379,-0.183164162,-0.21928,0.09,0.0275,0.01387551,-0.163875269,-0.03635,0,0.0122,-0.010348134,-0.238610269,0.1276,-0.01,-0.0622,0.012958211,0.002475984,0.005854789
-0.36,-0.26,0.028263475,-0.227326105,-0.44585,-0.03,0.0438,0.014191057,-0.183164162,-0.21928,0.09,0.0275,0.01387551,-0.163875269,-0.03635,0,0.0122,-0.010348134,0.00338379,0.002475984
-0.51,-0.36,0.017464004,-0.240439536,-0.68493,0.03,-0.0171,0.003227151,-0.227326105,-0.44585,-0.03,0.0438,0.014191057,-0.183164162,-0.21928,0.09,0.0275,0.01387551,0.028263475,0.00338379
-0.7,-0.51,0.031751349,-0.335041599,-1.01712,0.37,-0.0253,0.028432442,-0.240439536,-0.68493,0.03,-0.0171,0.003227151,-0.227326105,-0.44585,-0.03,0.0438,0.014191057,0.017464004,0.028263475
-0.87,-0.7,0.0339195,-0.464551459,-1.47588,0.28,-0.0239,0.00533536,-0.335041599,-1.01712,0.37,-0.0253,0.028432442,-0.240439536,-0.68493,0.03,-0.0171,0.003227151,0.031751349,0.017464004
-0.92,-0.87,-0.024094467,-0.546279848,-2.01263,0.18,-0.0024,-0.029273642,-0.464551459,-1.47588,0.28,-0.0239,0.00533536,-0.335041599,-1.01712,0.37,-0.0253,0.028432442,0.0339195,0.031751349
-0.84,-0.92,0.003330031,-0.397267733,-2.40113,0.14,-0.0842,0.033586883,-0.546279848,-2.01263,0.18,-0.0024,-0.029273642,-0.464551459,-1.47588,0.28,-0.0239,0.00533536,-0.024094467,0.0339195
-0.71,-0.84,0.018739919,-0.376614294,-2.76801,0.18,0.0871,-0.014364505,-0.397267733,-2.40113,0.14,-0.0842,0.033586883,-0.546279848,-2.01263,0.18,-0.0024,-0.029273642,0.003330031,-0.024094467
-0.56,-0.71,-0.034600244,-0.378667784,-3.1355,0.26,-0.0941,-0.020530652,-0.376614294,-2.76801,0.18,0.0871,-0.014364505,-0.397267733,-2.40113,0.14,-0.0842,0.033586883,0.018739919,0.003330031
-0.41,-0.56,-0.030342425,-0.207101247,-3.3359,0.27,-0.0314,-0.010017438,-0.378667784,-3.1355,0.26,-0.0941,-0.020530652,-0.376614294,-2.76801,0.18,0.0871,-0.014364505,-0.034600244,0.018739919
-0.29,-0.41,0.02294605,0.004551741,-3.3315,0.39,-0.1222,0.033297039,-0.207101247,-3.3359,0.27,-0.0314,-0.010017438,-0.378667784,-3.1355,0.26,-0.0941,-0.020530652,-0.030342425,-0.034600244
-0.15,-0.29,-0.00511188,0.019952803,-3.31221,0.68,-0.0344,-0.037171228,0.004551741,-3.3315,0.39,-0.1222,0.033297039,-0.207101247,-3.3359,0.27,-0.0314,-0.010017438,0.02294605,-0.030342425
0.03,-0.15,-0.066223504,0.099301384,-3.21615,0.48,0.1075,-0.030173877,0.019952803,-3.31221,0.68,-0.0344,-0.037171228,0.004551741,-3.3315,0.39,-0.1222,0.033297039,-0.00511188,0.02294605
0.21,0.03,0.024910053,0.186035599,-3.03593,0.13,-0.073,0.056797737,0.099301384,-3.21615,0.48,0.1075,-0.030173877,0.019952803,-3.31221,0.68,-0.0344,-0.037171228,-0.066223504,-0.00511188
0.33,0.21,0.071984222,0.278642622,-2.76537,0.26,-0.017,0.014370285,0.186035599,-3.03593,0.13,-0.073,0.056797737,0.099301384,-3.21615,0.48,0.1075,-0.030173877,0.024910053,-0.066223504
0.43,0.33,0.04960814,0.311717241,-2.4618,0.23,0.0413,0.034738651,0.278642622,-2.76537,0.26,-0.017,0.014370285,0.186035599,-3.03593,0.13,-0.073,0.056797737,0.071984222,0.024910053
0.48,0.43,0.05902897,0.254100287,-2.21364,0.2,-0.0539,0.023474835,0.311717241,-2.4618,0.23,0.0413,0.034738651,0.278642622,-2.76537,0.26,-0.017,0.014370285,0.04960814,0.071984222
0.46,0.48,-0.012344584,0.174360994,-2.04299,0.12,0.0177,-0.03499785,0.254100287,-2.21364,0.2,-0.0539,0.023474835,0.311717241,-2.4618,0.23,0.0413,0.034738651,0.05902897,0.04960814
0.44,0.46,-0.01210477,0.213895623,-1.83324,0.19,-0.0443,0.023723346,0.174360994,-2.04299,0.12,0.0177,-0.03499785,0.254100287,-2.21364,0.2,-0.0539,0.023474835,-0.012344584,0.05902897
0.41,0.44,0.009757517,0.190931181,-1.64563,0.21,-0.0162,-0.013642191,0.213895623,-1.83324,0.19,-0.0443,0.023723346,0.174360994,-2.04299,0.12,0.0177,-0.03499785,-0.01210477,-0.012344584
0.36,0.41,-0.033548403,0.178520975,-1.46989,0.36,0.0192,-0.020181533,0.190931181,-1.64563,0.21,-0.0162,-0.013642191,0.213895623,-1.83324,0.19,-0.0443,0.023723346,0.009757517,-0.01210477
0.3,0.36,-0.025914826,0.0793047,-1.39172,0.4,0.1053,-0.005851383,0.178520975,-1.46989,0.36,0.0192,-0.020181533,0.190931181,-1.64563,0.21,-0.0162,-0.013642191,-0.033548403,0.009757517
0.3,0.3,-0.015018113,-0.103797675,-1.49402,0.04,-0.0989,-0.009220684,0.0793047,-1.39172,0.4,0.1053,-0.005851383,0.178520975,-1.46989,0.36,0.0192,-0.020181533,-0.025914826,-0.033548403
0.26,0.3,0.008435029,-0.16397213,-1.65541,-0.01,0.0023,0.017820026,-0.103797675,-1.49402,0.04,-0.0989,-0.009220684,0.0793047,-1.39172,0.4,0.1053,-0.005851383,-0.015018113,-0.025914826
0.23,0.26,0.005127256,-0.104167741,-1.7578,-0.12,0.0808,-0.012470545,-0.16397213,-1.65541,-0.01,0.0023,0.017820026,-0.103797675,-1.49402,0.04,-0.0989,-0.009220684,0.008435029,-0.015018113
0.2,0.23,-0.017630771,0.109943184,-1.64973,-0.04,-0.1196,-0.005225389,-0.104167741,-1.7578,-0.12,0.0808,-0.012470545,-0.16397213,-1.65541,-0.01,0.0023,0.017820026,0.005127256,0.008435029
0.19,0.2,0.017830494,0.327636669,-1.32697,-0.14,0.0463,0.023176992,0.109943184,-1.64973,-0.04,-0.1196,-0.005225389,-0.104167741,-1.7578,-0.12,0.0808,-0.012470545,-0.017630771,0.005127256
0.18,0.19,0.021738841,0.34575761,-0.98521,-0.02,-0.042,-0.001405573,0.327636669,-1.32697,-0.14,0.0463,0.023176992,0.109943184,-1.64973,-0.04,-0.1196,-0.005225389,0.017830494,-0.017630771
0.16,0.18,0.003136775,0.188158371,-0.79873,0.01,0.0194,0.004548742,0.34575761,-0.98521,-0.02,-0.042,-0.001405573,0.327636669,-1.32697,-0.14,0.0463,0.023176992,0.021738841,0.017830494
0.14,0.16,0.022975268,0.061311061,-0.73789,-0.01,0.0177,0.018343087,0.188158371,-0.79873,0.01,0.0194,0.004548742,0.34575761,-0.98521,-0.02,-0.042,-0.001405573,0.003136775,0.021738841
0.16,0.14,0.044286897,-0.072904326,-0.81023,-0.02,0.0524,0.025476492,0.061311061,-0.73789,-0.01,0.0177,0.018343087,0.188158371,-0.79873,0.01,0.0194,0.004548742,0.022975268,0.003136775
0.2,0.16,0.070225457,-0.140263988,-0.94926,-0.02,-0.1096,0.043637241,-0.072904326,-0.81023,-0.02,0.0524,0.025476492,0.061311061,-0.73789,-0.01,0.0177,0.018343087,0.044286897,0.022975268
0.2,0.2,0.029958441,-0.079728302,-1.0282,0,0.0693,-0.013106853,-0.140263988,-0.94926,-0.02,-0.1096,0.043637241,-0.072904326,-0.81023,-0.02,0.0524,0.025476492,0.070225457,0.044286897
0.15,0.2,-0.014362405,-0.019947065,-1.04794,-0.07,0.0285,-0.001272227,-0.079728302,-1.0282,0,0.0693,-0.013106853,-0.140263988,-0.94926,-0.02,-0.1096,0.043637241,0.029958441,0.070225457
0.04,0.15,0.005016667,0.036647397,-1.01167,-0.18,-0.0488,0.006296905,-0.019947065,-1.04794,-0.07,0.0285,-0.001272227,-0.079728302,-1.0282,0,0.0693,-0.013106853,-0.014362405,0.029958441
-0.06,0.04,0.007403585,0.071881625,-0.94049,-0.07,-0.0678,0.001099755,0.036647397,-1.01167,-0.18,-0.0488,0.006296905,-0.019947065,-1.04794,-0.07,0.0285,-0.001272227,0.005016667,-0.014362405
-0.1,-0.06,0.001224346,0.068188269,-0.87292,-0.09,0.0675,0.000124454,0.071881625,-0.94049,-0.07,-0.0678,0.001099755,0.036647397,-1.01167,-0.18,-0.0488,0.006296905,0.007403585,0.005016667
-0.09,-0.1,-0.013054918,0.004478999,-0.86848,-0.07,0.0304,-0.013177732,0.068188269,-0.87292,-0.09,0.0675,0.000124454,0.071881625,-0.94049,-0.07,-0.0678,0.001099755,0.001224346,0.007403585
-0.05,-0.09,-0.00476935,-0.069406655,-0.93726,-0.04,-0.2036,0.008520665,0.004478999,-0.86848,-0.07,0.0304,-0.013177732,0.068188269,-0.87292,-0.09,0.0675,0.000124454,-0.013054918,0.001224346
