CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y6,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y6_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2,y6_t-2
0.15,0.16,0.14,0.14,-0.037919723,0.9837,0.00542,0.001,2.274428522,0.14,0.04564404,1.022,-0.02169,0.0562,1.748391791,0.11,0.217515963,0.9759,-0.03364,-0.0129,2.797746408
0.14,0.15,0.16,0.16,-0.101850457,0.8809,0.04219,0.0646,1.904425277,0.14,-0.037919723,0.9837,0.00542,0.001,2.274428522,0.14,0.04564404,1.022,-0.02169,0.0562,1.748391791
0.12,0.14,0.15,0.15,-0.167565464,0.712,0.0719,-0.034,-3.314656501,0.16,-0.101850457,0.8809,0.04219,0.0646,1.904425277,0.14,-0.037919723,0.9837,0.00542,0.001,2.274428522
0.11,0.12,0.14,0.14,-0.092087029,0.6193,0.03348,0.0028,-3.131784574,0.15,-0.167565464,0.712,0.0719,-0.034,-3.314656501,0.16,-0.101850457,0.8809,0.04219,0.0646,1.904425277
0.12,0.11,0.12,0.12,-0.025942722,0.5932,-0.00176,0.0537,2.921997157,0.14,-0.092087029,0.6193,0.03348,0.0028,-3.131784574,0.15,-0.167565464,0.712,0.0719,-0.034,-3.314656501
0.16,0.12,0.11,0.11,0.026539028,0.6199,0.21103,-0.0502,0.755945482,0.12,-0.025942722,0.5932,-0.00176,0.0537,2.921997157,0.14,-0.092087029,0.6193,0.03348,0.0028,-3.131784574
0.23,0.16,0.12,0.12,0.140529457,0.7614,0.08076,0.0399,0.31185675,0.11,0.026539028,0.6199,0.21103,-0.0502,0.755945482,0.12,-0.025942722,0.5932,-0.00176,0.0537,2.921997157
0.26,0.23,0.16,0.16,0.199975776,0.9631,0.10675,-0.0581,3.481455988,0.12,0.140529457,0.7614,0.08076,0.0399,0.31185675,0.11,0.026539028,0.6199,0.21103,-0.0502,0.755945482
0.26,0.26,0.23,0.23,0.110771198,1.075,0.09368,0.0785,1.087950218,0.16,0.199975776,0.9631,0.10675,-0.0581,3.481455988,0.12,0.140529457,0.7614,0.08076,0.0399,0.31185675
0.25,0.26,0.26,0.26,0.052620336,1.1282,0.06623,-0.0147,0.09030782,0.23,0.110771198,1.075,0.09368,0.0785,1.087950218,0.16,0.199975776,0.9631,0.10675,-0.0581,3.481455988
0.24,0.25,0.26,0.26,0.008305944,1.1366,0.19456,-0.033,1.032186745,0.26,0.052620336,1.1282,0.06623,-0.0147,0.09030782,0.23,0.110771198,1.075,0.09368,0.0785,1.087950218
0.21,0.24,0.25,0.25,-0.060728406,1.0752,0.07947,0.0962,2.014586269,0.26,0.008305944,1.1366,0.19456,-0.033,1.032186745,0.26,0.052620336,1.1282,0.06623,-0.0147,0.09030782
0.17,0.21,0.24,0.24,-0.076506971,0.9979,-0.01624,-0.0155,-2.467201939,0.25,-0.060728406,1.0752,0.07947,0.0962,2.014586269,0.26,0.008305944,1.1366,0.19456,-0.033,1.032186745
0.11,0.17,0.21,0.21,-0.021884037,0.9758,0.09953,-0.0322,3.627463837,0.24,-0.076506971,0.9979,-0.01624,-0.0155,-2.467201939,0.25,-0.060728406,1.0752,0.07947,0.0962,2.014586269
0.04,0.11,0.17,0.17,0.018418559,0.9944,0.11843,0.0229,2.18385881,0.21,-0.021884037,0.9758,0.09953,-0.0322,3.627463837,0.24,-0.076506971,0.9979,-0.01624,-0.0155,-2.467201939
-0.06,0.04,0.11,0.11,-0.024756912,0.9694,0.11276,0.0689,0.406359933,0.17,0.018418559,0.9944,0.11843,0.0229,2.18385881,0.21,-0.021884037,0.9758,0.09953,-0.0322,3.627463837
-0.15,-0.06,0.04,0.04,-0.043289808,0.9257,0.14378,-0.1029,-0.546886947,0.11,-0.024756912,0.9694,0.11276,0.0689,0.406359933,0.17,0.018418559,0.9944,0.11843,0.0229,2.18385881
-0.19,-0.15,-0.06,-0.06,-0.150123975,0.7743,0.3955,0.0331,-5.833532243,0.04,-0.043289808,0.9257,0.14378,-0.1029,-0.546886947,0.11,-0.024756912,0.9694,0.11276,0.0689,0.406359933
-0.2,-0.19,-0.15,-0.15,-0.193888021,0.5791,0.22748,0.0199,2.686961833,-0.06,-0.150123975,0.7743,0.3955,0.0331,-5.833532243,0.04,-0.043289808,0.9257,0.14378,-0.1029,-0.546886947
-0.24,-0.2,-0.19,-0.19,-0.235714174,0.3423,-0.3768,-0.0509,4.00562828,-0.15,-0.193888021,0.5791,0.22748,0.0199,2.686961833,-0.06,-0.150123975,0.7743,0.3955,0.0331,-5.833532243
-0.28,-0.24,-0.2,-0.2,-0.271839906,0.0699,0.13844,0.0282,-4.154420839,-0.19,-0.235714174,0.3423,-0.3768,-0.0509,4.00562828,-0.15,-0.193888021,0.5791,0.22748,0.0199,2.686961833
-0.34,-0.28,-0.24,-0.24,-0.209823463,-0.13985,-0.04915,-0.048,1.748582147,-0.2,-0.271839906,0.0699,0.13844,0.0282,-4.154420839,-0.19,-0.235714174,0.3423,-0.3768,-0.0509,4.00562828
-0.39,-0.34,-0.28,-0.28,-0.217460061,-0.35677,-0.69978,0.0404,-5.998077836,-0.24,-0.209823463,-0.13985,-0.04915,-0.048,1.748582147,-0.2,-0.271839906,0.0699,0.13844,0.0282,-4.154420839
-0.47,-0.39,-0.34,-0.34,-0.309279488,-0.66447,-0.01763,-0.0304,-2.307059294,-0.28,-0.217460061,-0.35677,-0.69978,0.0404,-5.998077836,-0.24,-0.209823463,-0.13985,-0.04915,-0.048,1.748582147
-0.55,-0.47,-0.39,-0.39,-0.372402459,-1.03371,0.25727,0.0312,-4.248804037,-0.34,-0.309279488,-0.66447,-0.01763,-0.0304,-2.307059294,-0.28,-0.217460061,-0.35677,-0.69978,0.0404,-5.998077836
-0.67,-0.55,-0.47,-0.47,-0.459980232,-1.48789,0.01952,-0.1089,5.911621963,-0.39,-0.372402459,-1.03371,0.25727,0.0312,-4.248804037,-0.34,-0.309279488,-0.66447,-0.01763,-0.0304,-2.307059294
-0.79,-0.67,-0.55,-0.55,-0.454182257,-1.9343,-0.09242,-0.0171,3.176404893,-0.47,-0.459980232,-1.48789,0.01952,-0.1089,5.911621963,-0.39,-0.372402459,-1.03371,0.25727,0.0312,-4.248804037
-0.89,-0.79,-0.67,-0.67,-0.357327097,-2.28409,0.10305,0.0718,-6.560056956,-0.55,-0.454182257,-1.9343,-0.09242,-0.0171,3.176404893,-0.47,-0.459980232,-1.48789,0.01952,-0.1089,5.911621963
-0.92,-0.89,-0.79,-0.79,-0.111722811,-2.3932,-0.09724,-0.0563,-6.975451587,-0.67,-0.357327097,-2.28409,0.10305,0.0718,-6.560056956,-0.55,-0.454182257,-1.9343,-0.09242,-0.0171,3.176404893
-0.89,-0.92,-0.89,-0.89,0.083760303,-2.31141,-0.06601,-0.0702,1.718639772,-0.79,-0.111722811,-2.3932,-0.09724,-0.0563,-6.975451587,-0.67,-0.357327097,-2.28409,0.10305,0.0718,-6.560056956
-0.8,-0.89,-0.92,-0.92,0.012610708,-2.29909,0.14441,-0.0533,-4.314520326,-0.89,0.083760303,-2.31141,-0.06601,-0.0702,1.718639772,-0.79,-0.111722811,-2.3932,-0.09724,-0.0563,-6.975451587
-0.69,-0.8,-0.89,-0.89,-0.271050261,-2.56355,0.22244,-0.0672,-18.15168767,-0.92,0.012610708,-2.29909,0.14441,-0.0533,-4.314520326,-0.89,0.083760303,-2.31141,-0.06601,-0.0702,1.718639772
-0.5,-0.69,-0.8,-0.8,-0.250198687,-2.80703,-1.6862,-0.052,-1.356813924,-0.89,-0.271050261,-2.56355,0.22244,-0.0672,-18.15168767,-0.92,0.012610708,-2.29909,0.14441,-0.0533,-4.314520326
-0.28,-0.5,-0.69,-0.69,-0.139551859,-2.94257,-1.27437,0.0154,0.995975007,-0.8,-0.250198687,-2.80703,-1.6862,-0.052,-1.356813924,-0.89,-0.271050261,-2.56355,0.22244,-0.0672,-18.15168767
-0.06,-0.28,-0.5,-0.5,-0.064559944,-3.00521,-0.82971,-0.0697,0.533285143,-0.69,-0.139551859,-2.94257,-1.27437,0.0154,0.995975007,-0.8,-0.250198687,-2.80703,-1.6862,-0.052,-1.356813924
0.19,-0.06,-0.28,-0.28,0.010247448,-2.99527,-0.25238,-0.0569,-5.003760416,-0.5,-0.064559944,-3.00521,-0.82971,-0.0697,0.533285143,-0.69,-0.139551859,-2.94257,-1.27437,0.0154,0.995975007
0.45,0.19,-0.06,-0.06,0.234167789,-2.76785,-0.25899,-0.0353,-7.70562821,-0.28,0.010247448,-2.99527,-0.25238,-0.0569,-5.003760416,-0.5,-0.064559944,-3.00521,-0.82971,-0.0697,0.533285143
0.7,0.45,0.19,0.19,0.469123021,-2.31064,-0.29726,0.0841,7.457270646,-0.06,0.234167789,-2.76785,-0.25899,-0.0353,-7.70562821,-0.28,0.010247448,-2.99527,-0.25238,-0.0569,-5.003760416
0.88,0.7,0.45,0.45,0.465383813,-1.85495,-0.17618,0.0331,8.528602332,0.19,0.469123021,-2.31064,-0.29726,0.0841,7.457270646,-0.06,0.234167789,-2.76785,-0.25899,-0.0353,-7.70562821
1,0.88,0.7,0.7,0.346903657,-1.51389,-0.11678,0.0448,-0.82116625,0.45,0.465383813,-1.85495,-0.17618,0.0331,8.528602332,0.19,0.469123021,-2.31064,-0.29726,0.0841,7.457270646
1.06,1,0.88,0.88,0.22546275,-1.29159,-0.24004,0.0103,0.580791735,0.7,0.346903657,-1.51389,-0.11678,0.0448,-0.82116625,0.45,0.465383813,-1.85495,-0.17618,0.0331,8.528602332
1.01,1.06,1,1,0.210065242,-1.08402,-0.22744,0.0532,8.879411741,0.88,0.22546275,-1.29159,-0.24004,0.0103,0.580791735,0.7,0.346903657,-1.51389,-0.11678,0.0448,-0.82116625
0.9,1.01,1.06,1.06,0.222073228,-0.86411,-0.16809,0.0401,5.672766465,1,0.210065242,-1.08402,-0.22744,0.0532,8.879411741,0.88,0.22546275,-1.29159,-0.24004,0.0103,0.580791735
0.72,0.9,1.01,1.01,0.099329394,-0.76559,-0.03473,0.0565,2.544351958,1.06,0.222073228,-0.86411,-0.16809,0.0401,5.672766465,1,0.210065242,-1.08402,-0.22744,0.0532,8.879411741
0.5,0.72,0.9,0.9,0.028141519,-0.73766,0.03849,-0.029,1.571347944,1.01,0.099329394,-0.76559,-0.03473,0.0565,2.544351958,1.06,0.222073228,-0.86411,-0.16809,0.0401,5.672766465
0.3,0.5,0.72,0.72,0.059863802,-0.67822,-0.00395,-0.0179,1.436774849,0.9,0.028141519,-0.73766,0.03849,-0.029,1.571347944,1.01,0.099329394,-0.76559,-0.03473,0.0565,2.544351958
0.14,0.3,0.5,0.5,0.067807043,-0.61085,0.00724,0.0502,1.769776621,0.72,0.059863802,-0.67822,-0.00395,-0.0179,1.436774849,0.9,0.028141519,-0.73766,0.03849,-0.029,1.571347944
0.03,0.14,0.3,0.3,0.016237879,-0.59471,0.02045,-0.0035,-3.322237031,0.5,0.067807043,-0.61085,0.00724,0.0502,1.769776621,0.72,0.059863802,-0.67822,-0.00395,-0.0179,1.436774849
-0.07,0.03,0.14,0.14,-0.002273547,-0.59697,0.01239,0.0116,7.437051367,0.3,0.016237879,-0.59471,0.02045,-0.0035,-3.322237031,0.5,0.067807043,-0.61085,0.00724,0.0502,1.769776621
-0.13,-0.07,0.03,0.03,-0.022667874,-0.6195,0.01043,0.0339,1.813015308,0.14,-0.002273547,-0.59697,0.01239,0.0116,7.437051367,0.3,0.016237879,-0.59471,0.02045,-0.0035,-3.322237031
-0.19,-0.13,-0.07,-0.07,-0.051663315,-0.67083,0.04121,0.0567,-8.491458127,0.03,-0.022667874,-0.6195,0.01043,0.0339,1.813015308,0.14,-0.002273547,-0.59697,0.01239,0.0116,7.437051367
-0.21,-0.19,-0.13,-0.13,-0.04667392,-0.71718,0.03126,-0.0255,-1.862343253,-0.07,-0.051663315,-0.67083,0.04121,0.0567,-8.491458127,0.03,-0.022667874,-0.6195,0.01043,0.0339,1.813015308
-0.19,-0.21,-0.19,-0.19,-0.046907331,-0.76374,0.00764,0.0401,0.368719782,-0.13,-0.04667392,-0.71718,0.03126,-0.0255,-1.862343253,-0.07,-0.051663315,-0.67083,0.04121,0.0567,-8.491458127
-0.14,-0.19,-0.21,-0.21,0.019013419,-0.74487,-0.00307,0.01,2.279978461,-0.19,-0.046907331,-0.76374,0.00764,0.0401,0.368719782,-0.13,-0.04667392,-0.71718,0.03126,-0.0255,-1.862343253
-0.09,-0.14,-0.19,-0.19,0.026312558,-0.71875,-0.00437,-0.0031,4.522356415,-0.21,0.019013419,-0.74487,-0.00307,0.01,2.279978461,-0.19,-0.046907331,-0.76374,0.00764,0.0401,0.368719782
-0.03,-0.09,-0.14,-0.14,0.042879065,-0.67617,0.00981,0.0069,3.129326838,-0.19,0.026312558,-0.71875,-0.00437,-0.0031,4.522356415,-0.21,0.019013419,-0.74487,-0.00307,0.01,2.279978461
0,-0.03,-0.09,-0.09,0.078973011,-0.5977,0.00061,-0.0127,0.829594619,-0.14,0.042879065,-0.67617,0.00981,0.0069,3.129326838,-0.19,0.026312558,-0.71875,-0.00437,-0.0031,4.522356415
0,0,-0.03,-0.03,0.032780588,-0.56511,0.01061,0.0521,2.550247997,-0.09,0.078973011,-0.5977,0.00061,-0.0127,0.829594619,-0.14,0.042879065,-0.67617,0.00981,0.0069,3.129326838
0,0,0,0,-0.040939686,-0.60581,0.01904,-0.0265,1.489308708,-0.03,0.032780588,-0.56511,0.01061,0.0521,2.550247997,-0.09,0.078973011,-0.5977,0.00061,-0.0127,0.829594619
-0.02,0,0,0,-0.108868417,-0.71396,0.03096,0.0131,0.884525391,0,-0.040939686,-0.60581,0.01904,-0.0265,1.489308708,-0.03,0.032780588,-0.56511,0.01061,0.0521,2.550247997
-0.09,-0.02,0,0,-0.22639058,-0.93848,0.00951,0.0683,-2.724649072,0,-0.108868417,-0.71396,0.03096,0.0131,0.884525391,0,-0.040939686,-0.60581,0.01904,-0.0265,1.489308708
-0.14,-0.09,-0.02,-0.02,-0.130428266,-1.0676,0.01183,-0.0628,2.644566291,0,-0.22639058,-0.93848,0.00951,0.0683,-2.724649072,0,-0.108868417,-0.71396,0.03096,0.0131,0.884525391
-0.22,-0.14,-0.09,-0.09,-0.00782383,-1.07534,0.00248,0.0071,-1.127952959,-0.02,-0.130428266,-1.0676,0.01183,-0.0628,2.644566291,0,-0.22639058,-0.93848,0.00951,0.0683,-2.724649072
-0.32,-0.22,-0.14,-0.14,-0.083209017,-1.15762,0.00168,0.0075,-2.554010198,-0.09,-0.00782383,-1.07534,0.00248,0.0071,-1.127952959,-0.02,-0.130428266,-1.0676,0.01183,-0.0628,2.644566291
-0.37,-0.32,-0.22,-0.22,-0.235236407,-1.38986,0.00378,-0.0701,2.030841076,-0.14,-0.083209017,-1.15762,0.00168,0.0075,-2.554010198,-0.09,-0.00782383,-1.07534,0.00248,0.0071,-1.127952959
-0.4,-0.37,-0.32,-0.32,-0.279885899,-1.66547,0.02892,0.0367,-10.90795674,-0.22,-0.235236407,-1.38986,0.00378,-0.0701,2.030841076,-0.14,-0.083209017,-1.15762,0.00168,0.0075,-2.554010198
-0.37,-0.4,-0.37,-0.37,-0.111314815,-1.77487,0.06028,-0.0597,-0.696470066,-0.32,-0.279885899,-1.66547,0.02892,0.0367,-10.90795674,-0.22,-0.235236407,-1.38986,0.00378,-0.0701,2.030841076
-0.31,-0.37,-0.4,-0.4,0.014516616,-1.76061,0.05181,-0.0593,3.444969474,-0.37,-0.111314815,-1.77487,0.06028,-0.0597,-0.696470066,-0.32,-0.279885899,-1.66547,0.02892,0.0367,-10.90795674
-0.22,-0.31,-0.37,-0.37,0.133492714,-1.62938,0.04191,0.0069,-0.112786282,-0.4,0.014516616,-1.76061,0.05181,-0.0593,3.444969474,-0.37,-0.111314815,-1.77487,0.06028,-0.0597,-0.696470066
-0.13,-0.22,-0.31,-0.31,0.186588895,-1.44566,0.04966,-0.0213,1.49060644,-0.37,0.133492714,-1.62938,0.04191,0.0069,-0.112786282,-0.4,0.014516616,-1.76061,0.05181,-0.0593,3.444969474
-0.04,-0.13,-0.22,-0.22,0.207244255,-1.2412,0.02561,0.1035,3.754113137,-0.31,0.186588895,-1.44566,0.04966,-0.0213,1.49060644,-0.37,0.133492714,-1.62938,0.04191,0.0069,-0.112786282
0.01,-0.04,-0.13,-0.13,0.147543766,-1.09538,-0.0146,0.0131,3.593842069,-0.22,0.207244255,-1.2412,0.02561,0.1035,3.754113137,-0.31,0.186588895,-1.44566,0.04966,-0.0213,1.49060644
0.03,0.01,-0.04,-0.04,0.067163382,-1.02893,-0.03492,0.0053,-0.304408195,-0.13,0.147543766,-1.09538,-0.0146,0.0131,3.593842069,-0.22,0.207244255,-1.2412,0.02561,0.1035,3.754113137
0.05,0.03,0.01,0.01,-0.00060624,-1.02953,-0.01965,0.027,-2.553183226,-0.04,0.067163382,-1.02893,-0.03492,0.0053,-0.304408195,-0.13,0.147543766,-1.09538,-0.0146,0.0131,3.593842069
0.07,0.05,0.03,0.03,-0.034561734,-1.06373,-0.01292,-0.1293,-4.463107742,0.01,-0.00060624,-1.02953,-0.01965,0.027,-2.553183226,-0.04,0.067163382,-1.02893,-0.03492,0.0053,-0.304408195
0.12,0.07,0.05,0.05,-0.093892358,-1.15658,-0.05522,0.0438,-0.189951717,0.03,-0.034561734,-1.06373,-0.01292,-0.1293,-4.463107742,0.01,-0.00060624,-1.02953,-0.01965,0.027,-2.553183226
0.18,0.12,0.07,0.07,-0.052359122,-1.20832,-0.13243,0.0564,3.242077208,0.05,-0.093892358,-1.15658,-0.05522,0.0438,-0.189951717,0.03,-0.034561734,-1.06373,-0.01292,-0.1293,-4.463107742
0.21,0.18,0.12,0.12,-0.000668075,-1.20898,-0.11254,-0.0866,2.831557163,0.07,-0.052359122,-1.20832,-0.13243,0.0564,3.242077208,0.05,-0.093892358,-1.15658,-0.05522,0.0438,-0.189951717
0.23,0.21,0.18,0.18,0.042636486,-1.16685,-0.05678,0.0471,0.161659173,0.12,-0.000668075,-1.20898,-0.11254,-0.0866,2.831557163,0.07,-0.052359122,-1.20832,-0.13243,0.0564,3.242077208
0.21,0.23,0.21,0.21,0.059901222,-1.10763,-0.10406,0.0477,0.454227952,0.18,0.042636486,-1.16685,-0.05678,0.0471,0.161659173,0.12,-0.000668075,-1.20898,-0.11254,-0.0866,2.831557163
0.18,0.21,0.23,0.23,0.009039723,-1.09869,-0.01945,-0.0802,-0.759454736,0.21,0.059901222,-1.10763,-0.10406,0.0477,0.454227952,0.18,0.042636486,-1.16685,-0.05678,0.0471,0.161659173
0.18,0.18,0.21,0.21,-0.048625939,-1.14677,-0.00604,0.0488,2.387722006,0.23,0.009039723,-1.09869,-0.01945,-0.0802,-0.759454736,0.21,0.059901222,-1.10763,-0.10406,0.0477,0.454227952
0.19,0.18,0.18,0.18,0.067825055,-1.0797,-0.0062,-0.0332,3.791622892,0.21,-0.048625939,-1.14677,-0.00604,0.0488,2.387722006,0.23,0.009039723,-1.09869,-0.01945,-0.0802,-0.759454736
0.22,0.19,0.18,0.18,0.117671992,-0.96323,-0.0024,-0.0068,2.698363545,0.18,0.067825055,-1.0797,-0.0062,-0.0332,3.791622892,0.21,-0.048625939,-1.14677,-0.00604,0.0488,2.387722006
0.26,0.22,0.19,0.19,0.109908835,-0.85432,-0.003,0.0455,1.869742979,0.18,0.117671992,-0.96323,-0.0024,-0.0068,2.698363545,0.18,0.067825055,-1.0797,-0.0062,-0.0332,3.791622892
0.27,0.26,0.22,0.22,0.106826045,-0.74835,-0.00131,-0.0098,-1.105611053,0.19,0.109908835,-0.85432,-0.003,0.0455,1.869742979,0.18,0.117671992,-0.96323,-0.0024,-0.0068,2.698363545
0.27,0.27,0.26,0.26,0.145654673,-0.60368,6E-05,-0.0125,4.382487957,0.22,0.106826045,-0.74835,-0.00131,-0.0098,-1.105611053,0.19,0.109908835,-0.85432,-0.003,0.0455,1.869742979
0.27,0.27,0.27,0.27,0.129498377,-0.47488,0.00231,-0.0464,-5.160218669,0.26,0.145654673,-0.60368,6E-05,-0.0125,4.382487957,0.22,0.106826045,-0.74835,-0.00131,-0.0098,-1.105611053
0.27,0.27,0.27,0.27,0.105425316,-0.3699,0.0015,0.0762,3.467299963,0.27,0.129498377,-0.47488,0.00231,-0.0464,-5.160218669,0.26,0.145654673,-0.60368,6E-05,-0.0125,4.382487957
0.23,0.27,0.27,0.27,0.014342026,-0.35561,0.00318,0.0568,0.035129857,0.27,0.105425316,-0.3699,0.0015,0.0762,3.467299963,0.27,0.129498377,-0.47488,0.00231,-0.0464,-5.160218669
0.18,0.23,0.27,0.27,-0.051867848,-0.40728,0.00426,0.1006,0.494163786,0.27,0.014342026,-0.35561,0.00318,0.0568,0.035129857,0.27,0.105425316,-0.3699,0.0015,0.0762,3.467299963
0.12,0.18,0.23,0.23,-0.072330634,-0.47929,-0.00025,-0.0955,0.298822625,0.27,-0.051867848,-0.40728,0.00426,0.1006,0.494163786,0.27,0.014342026,-0.35561,0.00318,0.0568,0.035129857
0.1,0.12,0.18,0.18,0.026855125,-0.45256,0.00681,0.086,1.862152358,0.23,-0.072330634,-0.47929,-0.00025,-0.0955,0.298822625,0.27,-0.051867848,-0.40728,0.00426,0.1006,0.494163786
0.1,0.1,0.12,0.12,0.085370065,-0.36754,0.0013,-0.0344,-1.648106773,0.18,0.026855125,-0.45256,0.00681,0.086,1.862152358,0.23,-0.072330634,-0.47929,-0.00025,-0.0955,0.298822625
0.1,0.1,0.1,0.1,0.055147536,-0.31258,-0.00381,-0.0264,2.010372588,0.12,0.085370065,-0.36754,0.0013,-0.0344,-1.648106773,0.18,0.026855125,-0.45256,0.00681,0.086,1.862152358
0.08,0.1,0.1,0.1,0.048078761,-0.26464,0.0006,-1E-04,-0.347298251,0.1,0.055147536,-0.31258,-0.00381,-0.0264,2.010372588,0.12,0.085370065,-0.36754,0.0013,-0.0344,-1.648106773
0.06,0.08,0.1,0.1,0.088414987,-0.17642,4E-05,-0.0341,-0.916448582,0.1,0.048078761,-0.26464,0.0006,-1E-04,-0.347298251,0.1,0.055147536,-0.31258,-0.00381,-0.0264,2.010372588
0.03,0.06,0.08,0.08,0.108812849,-0.06774,0.00508,0.07,0.268994973,0.1,0.088414987,-0.17642,4E-05,-0.0341,-0.916448582,0.1,0.048078761,-0.26464,0.0006,-1E-04,-0.347298251
-0.03,0.03,0.06,0.06,0.051641654,-0.01612,0.00079,-0.0225,2.764752554,0.08,0.108812849,-0.06774,0.00508,0.07,0.268994973,0.1,0.088414987,-0.17642,4E-05,-0.0341,-0.916448582
-0.09,-0.03,0.03,0.03,0.011531194,-0.00459,0.0165,0.0366,-0.425313436,0.06,0.051641654,-0.01612,0.00079,-0.0225,2.764752554,0.08,0.108812849,-0.06774,0.00508,0.07,0.268994973
-0.13,-0.09,-0.03,-0.03,-0.02413402,-0.02872,0.01247,-0.0472,-0.474524361,0.03,0.011531194,-0.00459,0.0165,0.0366,-0.425313436,0.06,0.051641654,-0.01612,0.00079,-0.0225,2.764752554
-0.15,-0.13,-0.09,-0.09,-0.019937713,-0.04865,0.00478,0.0235,-0.838856569,-0.03,-0.02413402,-0.02872,0.01247,-0.0472,-0.474524361,0.03,0.011531194,-0.00459,0.0165,0.0366,-0.425313436
-0.17,-0.15,-0.13,-0.13,0.010474548,-0.03818,0.00172,-0.0324,0.931294561,-0.09,-0.019937713,-0.04865,0.00478,0.0235,-0.838856569,-0.03,-0.02413402,-0.02872,0.01247,-0.0472,-0.474524361
-0.15,-0.17,-0.15,-0.15,0.05288621,0.0147,-0.00455,-0.0187,-5.446205909,-0.13,0.010474548,-0.03818,0.00172,-0.0324,0.931294561,-0.09,-0.019937713,-0.04865,0.00478,0.0235,-0.838856569
-0.13,-0.15,-0.17,-0.17,0.106427692,0.1212,-0.00208,0.0188,3.674737849,-0.15,0.05288621,0.0147,-0.00455,-0.0187,-5.446205909,-0.13,0.010474548,-0.03818,0.00172,-0.0324,0.931294561
-0.1,-0.13,-0.15,-0.15,0.184406161,0.306,0.0019,0.0057,-1.439611704,-0.17,0.106427692,0.1212,-0.00208,0.0188,3.674737849,-0.15,0.05288621,0.0147,-0.00455,-0.0187,-5.446205909
-0.06,-0.1,-0.13,-0.13,0.203071639,0.5099,0.00442,-0.003,0.983084992,-0.15,0.184406161,0.306,0.0019,0.0057,-1.439611704,-0.17,0.106427692,0.1212,-0.00208,0.0188,3.674737849
-0.01,-0.06,-0.1,-0.1,0.134920517,0.6456,0.00103,0.0332,4.017699539,-0.13,0.203071639,0.5099,0.00442,-0.003,0.983084992,-0.15,0.184406161,0.306,0.0019,0.0057,-1.439611704
0,-0.01,-0.06,-0.06,0.05979596,0.7058,0.00073,-0.0705,0.086958606,-0.1,0.134920517,0.6456,0.00103,0.0332,4.017699539,-0.13,0.203071639,0.5099,0.00442,-0.003,0.983084992
0,0,-0.01,-0.01,-0.001588799,0.7042,0.00514,0.0199,1.621082599,-0.06,0.05979596,0.7058,0.00073,-0.0705,0.086958606,-0.1,0.134920517,0.6456,0.00103,0.0332,4.017699539
-0.04,0,0,0,-0.065559964,0.6382,-0.00152,-0.0292,-0.169297406,-0.01,-0.001588799,0.7042,0.00514,0.0199,1.621082599,-0.06,0.05979596,0.7058,0.00073,-0.0705,0.086958606
-0.07,-0.04,0,0,-0.050987676,0.5869,0.0039,-0.0269,-2.879348554,0,-0.065559964,0.6382,-0.00152,-0.0292,-0.169297406,-0.01,-0.001588799,0.7042,0.00514,0.0199,1.621082599
-0.11,-0.07,-0.04,-0.04,-0.106730868,0.4796,0.00896,0.0361,-2.013387584,0,-0.050987676,0.5869,0.0039,-0.0269,-2.879348554,0,-0.065559964,0.6382,-0.00152,-0.0292,-0.169297406
-0.16,-0.11,-0.07,-0.07,-0.086423028,0.3928,0.00586,-0.0165,-3.017325888,-0.04,-0.106730868,0.4796,0.00896,0.0361,-2.013387584,0,-0.050987676,0.5869,0.0039,-0.0269,-2.879348554
-0.17,-0.16,-0.11,-0.11,-0.02659907,0.3661,-0.00094,-0.012,-5.564810403,-0.07,-0.086423028,0.3928,0.00586,-0.0165,-3.017325888,-0.04,-0.106730868,0.4796,0.00896,0.0361,-2.013387584
-0.17,-0.17,-0.16,-0.16,0.105059966,0.4716,-0.0057,-0.0187,4.163900934,-0.11,-0.02659907,0.3661,-0.00094,-0.012,-5.564810403,-0.07,-0.086423028,0.3928,0.00586,-0.0165,-3.017325888
-0.17,-0.17,-0.17,-0.17,0.133878549,0.6062,-0.00635,-0.0216,-0.534796233,-0.16,0.105059966,0.4716,-0.0057,-0.0187,4.163900934,-0.11,-0.02659907,0.3661,-0.00094,-0.012,-5.564810403
-0.15,-0.17,-0.17,-0.17,0.04432144,0.6508,0.00906,-0.0043,-2.165242129,-0.17,0.133878549,0.6062,-0.00635,-0.0216,-0.534796233,-0.16,0.105059966,0.4716,-0.0057,-0.0187,4.163900934
-0.15,-0.15,-0.17,-0.17,-0.067384309,0.583,0.00699,0.0237,-3.7672242,-0.17,0.04432144,0.6508,0.00906,-0.0043,-2.165242129,-0.17,0.133878549,0.6062,-0.00635,-0.0216,-0.534796233
-0.12,-0.15,-0.15,-0.15,-0.10812839,0.4743,0.00097,-0.04,-0.945611512,-0.17,-0.067384309,0.583,0.00699,0.0237,-3.7672242,-0.17,0.04432144,0.6508,0.00906,-0.0043,-2.165242129
-0.08,-0.12,-0.15,-0.15,-0.06312063,0.4109,-0.00248,0.0465,4.613429188,-0.15,-0.10812839,0.4743,0.00097,-0.04,-0.945611512,-0.17,-0.067384309,0.583,0.00699,0.0237,-3.7672242
