CLI,CLI_t-1,CLI_t-2,y1,y2,y3,y4,y5,y1_t-1,y2_t-1,y3_t-1,y4_t-1,y5_t-1,y1_t-2,y2_t-2,y3_t-2,y4_t-2,y5_t-2
0.02,0.02,0.02,0.02,0.027824732,0.6439,-0.05536,-0.0209,0,0.08163075,0.6159,-0.10566,-0.008,-0.01,0.037805378,0.5338,-0.20164,-0.0085
-0.02,0.02,0.02,0.02,-0.00685609,0.637,0.03199,-0.0255,0.02,0.027824732,0.6439,-0.05536,-0.0209,0,0.08163075,0.6159,-0.10566,-0.008
-0.01,-0.02,0.02,0.02,0.02344787,0.6606,-0.18174,0.0341,0.02,-0.00685609,0.637,0.03199,-0.0255,0.02,0.027824732,0.6439,-0.05536,-0.0209
-0.01,-0.01,-0.02,-0.02,0.03814072,0.699,-0.1131,0.0184,0.02,0.02344787,0.6606,-0.18174,0.0341,0.02,-0.00685609,0.637,0.03199,-0.0255
0.03,-0.01,-0.01,-0.01,0.041997555,0.7413,0.0148,0.0288,-0.02,0.03814072,0.699,-0.1131,0.0184,0.02,0.02344787,0.6606,-0.18174,0.0341
0.04,0.03,-0.01,-0.01,0.020049349,0.7615,0.02718,0.0161,-0.01,0.041997555,0.7413,0.0148,0.0288,-0.02,0.03814072,0.699,-0.1131,0.0184
0.05,0.04,0.03,0.03,0.005259807,0.7668,0.15588,0.0174,-0.01,0.020049349,0.7615,0.02718,0.0161,-0.01,0.041997555,0.7413,0.0148,0.0288
0.05,0.05,0.04,0.04,-0.014589202,0.7521,0.36626,0.0302,0.03,0.005259807,0.7668,0.15588,0.0174,-0.01,0.020049349,0.7615,0.02718,0.0161
0.05,0.05,0.05,0.05,-0.029085509,0.7228,0.04585,-0.0751,0.04,-0.014589202,0.7521,0.36626,0.0302,0.03,0.005259807,0.7668,0.15588,0.0174
0.08,0.05,0.05,0.05,0.02581009,0.7488,-0.01673,0.006,0.05,-0.029085509,0.7228,0.04585,-0.0751,0.04,-0.014589202,0.7521,0.36626,0.0302
0.1,0.08,0.05,0.05,0.083340945,0.8328,-0.12643,-0.0015,0.05,0.02581009,0.7488,-0.01673,0.006,0.05,-0.029085509,0.7228,0.04585,-0.0751
0.11,0.1,0.08,0.08,0.112499275,0.9463,0.01565,0.0389,0.05,0.083340945,0.8328,-0.12643,-0.0015,0.05,0.02581009,0.7488,-0.01673,0.006
0.12,0.11,0.1,0.1,0.144427944,1.0922,0.15024,-0.0143,0.08,0.112499275,0.9463,0.01565,0.0389,0.05,0.083340945,0.8328,-0.12643,-0.0015
0.1,0.12,0.11,0.11,0.164861921,1.259,0.07777,-0.0287,0.1,0.144427944,1.0922,0.15024,-0.0143,0.08,0.112499275,0.9463,0.01565,0.0389
0.08,0.1,0.12,0.12,0.150983643,1.412,0.13248,-0.0129,0.11,0.164861921,1.259,0.07777,-0.0287,0.1,0.144427944,1.0922,0.15024,-0.0143
0.07,0.08,0.1,0.1,0.102597924,1.5161,0.37682,0.0514,0.12,0.150983643,1.412,0.13248,-0.0129,0.11,0.164861921,1.259,0.07777,-0.0287
0.08,0.07,0.08,0.08,0.025411459,1.5419,0.20205,-0.021,0.1,0.102597924,1.5161,0.37682,0.0514,0.12,0.150983643,1.412,0.13248,-0.0129
0.06,0.08,0.07,0.07,-0.012803416,1.5289,0.05338,0.0128,0.08,0.025411459,1.5419,0.20205,-0.021,0.1,0.102597924,1.5161,0.37682,0.0514
0.02,0.06,0.08,0.08,-0.053890804,1.4742,0.05928,0.0478,0.07,-0.012803416,1.5289,0.05338,0.0128,0.08,0.025411459,1.5419,0.20205,-0.021
